"label","id","Degree","Betweenness","Pagerank","Cluster","Strain","Diameter","Count","N","Essential","Var","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description","Essential.Count","Essential.Call","TIGR4.new","TAIWAN.19F.old","TAIWAN.19F.new","D39.old","D39.new"
"SP_0044",363,6,633.749685063357,0.00458399674445054,3404,"TIGR4",0.00623828513454599,372,371,FALSE,3.39590693544979,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purC","phosphoribosylaminoimidazole-succinocarboxamide synthase",0,"Nonessential","SP_RS00265","SPT_0082","SPT_RS00420","SPD_0051","SPD_RS00275"
"SP_1998",364,15,33.8932027216675,0.0101482817929545,2406,"TIGR4",0.0025933247890879,372,371,FALSE,0.873388922879948,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","L-asparaginase",0,"Nonessential","SP_RS10040","SPT_1978","SPT_RS09795","SPD_1796","SPD_RS09485"
"SP_0413",365,6,241.073176748173,0.00526083160943813,3444,"TIGR4",0.00254668749935499,372,371,FALSE,0.394924376541254,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","aspartate kinase (EC 2.7.2.4)",0,"Nonessential","SP_RS02045","SPT_0450","SPT_RS02270","SPD_0377","SPD_RS02020"
"SP_1646",366,2,0,0,1792,"TIGR4",0.00488095997259972,372,371,FALSE,0.284342380318349,"Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Putative metallohydrolase",0,"Nonessential","SP_RS08125","SPT_1586","SPT_RS07875","SPD_1459","SPD_RS07700"
"SP_0962",367,2,0,0,2895,"TIGR4",0.00277306875777815,372,371,FALSE,0.933247478874198,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gloA","Lactoylglutathione lyase",0,"Nonessential","SP_RS04770","SPT_1241","SPT_RS06155","SPD_0850","SPD_RS04535"
"SP_0784",368,2,0,0,2178,"TIGR4",0.00744934399582107,371,370,FALSE,0.512145201244489,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"gor","Glutathione reductase",0,"Nonessential","SP_RS03830","SPT_1416","SPT_RS07040","SPD_0685","SPD_RS03640"
"SP_1699",369,6,525.941917808216,3.94326037555956e-07,2249,"TIGR4",0.00181166005069587,372,371,FALSE,0.521534395902031,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"AcpS","4'-phosphopantetheinyl transferase",15,"Essential","SP_RS08400","SPT_1637","SPT_RS08140","SPD_1509","SPD_RS07960"
"SP_1298",370,1,0,4.37417442023397e-09,1387,"TIGR4",0.00378943752338369,372,371,FALSE,0.627622910290235,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"PapP","Putative DHH subfamily 1 protein",6,"Evolvable.Essential","SP_RS06370","SPT_0928","SPT_RS04600","SPD_1153","SPD_RS06095"
"SP_0291",371,9,13.7656997656998,0.0397855971630149,2960,"TIGR4",0.00450826909568804,372,371,TRUE,0.543121141579117,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","GTP cyclohydrolase I (EC 3.5.4.16) type 1",15,"Essential","SP_RS01430","SPT_0337","SPT_RS01705","SPD_0271","SPD_RS01450"
"SP_0202",372,3,0,0.0136697268319257,241,"TIGR4",0.00257229629743443,372,371,FALSE,3.08114305379092,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"nrdD","anaerobic ribonucleoside triphosphate reductase",1,"Evolvable.Essential","SP_RS00980","SPT_0249","SPT_RS01260","SPD_0187","SPD_RS01015"
"SP_1229",373,13,613.658528196286,0.0207484959063368,3210,"TIGR4",0.00607150068627907,372,371,FALSE,0.604671179256345,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"Fhs","Formate--tetrahydrofolate ligase",6,"Evolvable.Essential","SP_RS06025","SPT_0999","SPT_RS04935","SPD_1087","SPD_RS05760"
"SP_2152",374,4,864.565430155623,1.01153839944445e-05,749,"TIGR4",0.00178035715823122,371,371,FALSE,1.10734051312265,NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","",0,"Nonessential","SP_RS10970","SPT_2163","SPT_RS10710","SPD_1978","SPD_RS10400"
"SP_2148",375,2,0,6.70510950648676e-06,2768,"TIGR4",0.00203446449536502,368,368,FALSE,1.14155506321412,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"arcA","arginine deiminase",0,"Nonessential","SP_RS10955","SPT_2160","SPT_RS10695","SPD_1975","SPD_RS10385"
"SP_0278",376,14,2911.8161809895,0.000310690133625839,2128,"TIGR4",0.010229430419095,372,371,FALSE,0.608308318300381,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","aminopeptidase",0,"Nonessential","SP_RS01355","SPT_0323","SPT_RS01630","SPD_0258","SPD_RS01380"
"SP_0589",377,2,2.62813116335375,0.000223047132912752,3122,"TIGR4",0.0109253921153051,372,371,FALSE,0.320875703610966,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"cysE","serine acetyltransferase",6,"Evolvable.Essential","SP_RS02915","SPT_0618","SPT_RS03085","SPD_0513","SPD_RS02760"
"SP_0411",378,13,2140.91953169438,0.000479123820596821,3070,"TIGR4",0.0040432332873634,371,370,TRUE,0.332114417941588,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS)",15,"Essential","SP_RS02035","SPT_0448","SPT_RS02260","SPD_0375","SPD_RS02010"
"SP_1524",379,8,5.32607184731885,0.00412443975444596,889,"TIGR4",0.00828635799768831,372,371,FALSE,0.624882448658054,NA,"METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","class II aminotransferase",0,"Nonessential","SP_RS07505","SPT_1462","SPT_RS07260","SPD_1352","SPD_RS07110"
"SP_0762",380,5,0.1,0.00397821459226318,315,"TIGR4",0.00304914953351892,372,371,TRUE,0.477276192817888,"Intracellular","METABOLISM","METABOLISM",NA,"Amino acid metabolism","Cofactor and vitamin metabolism",NA,2,"metK","S-adenosylmethionine synthetase",15,"Essential","SP_RS03725","SPT_0775","SPT_RS03860","SPD_0664","SPD_RS03535"
"SP_0788",381,18,2496.05862870382,0.00430605001219815,3331,"TIGR4",0.00891221973941488,372,371,FALSE,0.431329242412527,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"metG","methionyl-tRNA synthetase",14,"Evolvable.Essential","SP_RS03850","SPT_1412","SPT_RS07020","SPD_0689","SPD_RS03660"
"SP_0585",382,13,3395.74304042621,0.00504199564444236,3684,"TIGR4",0.00672697231713489,372,371,FALSE,1.39066118810795,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"metE","5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase",0,"Nonessential","SP_RS02900","SPT_0615","SPT_RS03070","SPD_0510","SPD_RS02745"
"SP_0149",383,9,8.86127175311346,0.00415879392147693,3052,"TIGR4",0.00474861163787077,372,371,FALSE,1.54513235793422,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","",0,"Nonessential","SP_RS00770","SPT_0196","SPT_RS01000","SPD_0151","SPD_RS00835"
"SP_1128",384,46,493.115624093706,0.41722623996125,1954,"TIGR4",0.000209247506799647,372,371,TRUE,0.87296047450533,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"eno","phosphopyruvate hydratase",15,"Essential","SP_RS05590","SPT_1173","SPT_RS05815","SPD_1012","SPD_RS05395"
"SP_1068",385,47,647.63274217779,0.418416845924387,2021,"TIGR4",0.00318912414613776,372,371,FALSE,0.615680773577209,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"ppC","Phosphoenolpyruvate carboxylase (EC 4.1.1.31)",0,"Nonessential","SP_RS05280","SPT_1111","SPT_RS05495","SPD_0953","SPD_RS05080"
"SP_2229",386,11,1450.46702051058,0.000526137077459473,2557,"TIGR4",0.000942442604618797,372,371,FALSE,0.670793137982121,"Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"trpS","tryptophanyl-tRNA synthetase II",15,"Essential","SP_RS11380","SPT_2247","SPT_RS11115","SPD_2056","SPD_RS10785"
"SP_2100",387,12,1054.90649066151,0.00414180930312481,170,"TIGR4",0.00396038330533334,372,371,TRUE,0.593409368123428,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","",15,"Essential","SP_RS10695","SPT_2109","SPT_RS10445","SPD_1926","SPD_RS10135"
"SP_1415",388,15,52.1617473991118,0.0155047296930031,4063,"TIGR4",0.00303006539308359,372,371,FALSE,1.02101167838456,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NagB","Glucosamine-6-phosphate deaminase",0,"Nonessential","SP_RS06935","SPT_0859","SPT_RS04265","SPD_1246","SPD_RS06570"
"SP_0252",389,32,308.509292903659,0.0143941164011393,1352,"TIGR4",0.00826735101151158,371,371,FALSE,0.518151023869025,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","fructose-6-phosphate aldolase",0,"Nonessential","SP_RS01225","SPT_0300","SPT_RS01510","SPD_0236","SPD_RS01265"
"SP_0397",390,13,21.825362946606,0.0250942779714241,2032,"TIGR4",0.00654136733946954,166,164,FALSE,0.887568064425629,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","mannitol-1-phosphate 5-dehydrogenase",0,"Nonessential","SP_RS01970","n.p.","n.p","SPD_0363","SPD_RS01945"
"SP_0736",391,22,121.761235336768,0.110469567402618,2457,"TIGR4",0.0168973372689472,372,371,FALSE,0.728650638557815,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"manA","mannose-6-phosphate isomerase",0,"Nonessential","SP_RS03605","SPT_0752","SPT_RS03745","SPD_0641","SPD_RS03420"
"SP_2070",392,26,927.20232462865,0.05068447313801,3937,"TIGR4",0.00298219557094803,372,371,FALSE,0.639480865257909,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"pgi","glucose-6-phosphate isomerase",15,"Essential","SP_RS10545","SPT_2081","SPT_RS10305","SPD_1897","SPD_RS09995"
"SP_1721",393,12,527.645431216643,0.00386433578004421,1545,"TIGR4",0.00478062707665883,372,371,FALSE,0.622906375990957,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"scrK","fructokinase",0,"Nonessential","SP_RS08515","SPT_1659","SPT_RS08255","SPD_1531","SPD_RS08085"
"SP_1894",394,7,242.882046327777,0.000623213507509262,435,"TIGR4",0.00650307977859696,371,371,FALSE,0.687999277597153,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gtfA","sucrose phosphorylase",0,"Nonessential","SP_RS09405","SPT_1815","SPT_RS09040","SPD_1673","SPD_RS08850"
"SP_1243",395,16,225.166531133153,0.0474247600613578,1372,"TIGR4",0.00956279673522035,372,371,TRUE,0.550700450288979,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"Zwf","Glucose-6-phosphate 1-dehydrogenase",15,"Essential","SP_RS06090","SPT_0986","SPT_RS04870","SPD_1100","SPD_RS05825"
"SP_1498",396,16,1924.71381396302,0.0424767981240645,53,"TIGR4",0.0338272977118576,402,371,FALSE,0.390540289512259,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"Pgm","Phosphoglucomutase",13,"Evolvable.Essential","SP_RS07375","SPT_1435","SPT_RS07130","SPD_1326","SPD_RS06985"
"SP_0994",397,18,2995.34023759591,0.000602693136709913,3802,"TIGR4",0.00445451469188199,372,371,FALSE,0.449559915973405,"Membrane","METABOLISM","METABOLISM",NA,"Lipid metabolism","Cell wall metabolism",NA,2,"","Glycerophosphoryl diester phosphodiesterase",15,"Essential","SP_RS04930","SPT_1210","SPT_RS05995","SPD_0880","SPD_RS04695"
"SP_2091",398,10,3606.25140852697,0.0123616812301771,3045,"TIGR4",0.00738565371343969,372,371,TRUE,0.434355068330515,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"gpsA","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",7,"Evolvable.Essential","SP_RS10645","SPT_2101","SPT_RS10405","SPD_1918","SPD_RS10095"
"SP_2185",399,8,1278.81744499327,0.0123532530293988,963,"TIGR4",0.00644401384345425,371,370,FALSE,2.01487170631512,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"glpO","Glycerol-3-phosphate dehydrogenase",0,"Nonessential","SP_RS11160","SPT_2200","SPT_RS10880","SPD_2012","SPD_RS10565"
"SP_2222",400,30,1354.37209131271,0.000165526214458957,2518,"TIGR4",0.00170209505532051,372,371,FALSE,0.792461100841183,"Membrane","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase",15,"Essential","SP_RS11345","SPT_2240","SPT_RS11080","SPD_2049","SPD_RS10750"
"SP_2186",401,16,2411.42670793519,0.000468206981497646,3832,"TIGR4",0.000357068993440628,372,371,FALSE,2.17381840144401,"Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"glpK","glycerol kinase",0,"Nonessential","SP_RS11165","SPT_2201","SPT_RS10885","SPD_2013","SPD_RS10570"
"SP_0591",402,15,1010.677456802,0.00473683255734421,3588,"TIGR4",0.00584771335812148,372,371,TRUE,0.395676117620197,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"cysS","cysteinyl-tRNA synthetase",15,"Essential","SP_RS02925","SPT_0620","SPT_RS03095","SPD_0515","SPD_RS02770"
"SP_1230",403,8,2019.53333333333,0.00442696133350763,3790,"TIGR4",0.0159360440546118,372,371,TRUE,0.422066354546161,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Phosphopantothenate--cysteine ligase",13,"Evolvable.Essential","SP_RS06030","SPT_0998","SPT_RS04930","SPD_1088","SPD_RS05765"
"SP_0048",404,10,43.6646928956592,0.00166980872364051,377,"TIGR4",0.00726143084560369,372,371,FALSE,0.748337818992549,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purN","phosphoribosylglycinamide formyltransferase",0,"Nonessential","SP_RS00285","SPT_0087","SPT_RS00445","SPD_0055","SPD_RS00295"
"SP_0050",405,12,658.833627312315,0.00137980003221743,3456,"TIGR4",0.00759489067199023,372,371,FALSE,0.769987592773747,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purH","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",0,"Nonessential","SP_RS00295","SPT_0089","SPT_RS00455","SPD_0057","SPD_RS00305"
"SP_1735",406,11,705.090982915754,0.00137613091385999,763,"TIGR4",0.0088888021497111,372,371,TRUE,0.227287936816326,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"fmt","methionyl-tRNA formyltransferase",15,"Essential","SP_RS08585","SPT_1673","SPT_RS08325","SPD_1545","SPD_RS08160"
"SP_1571",407,8,445.879000518379,0.00111043693064349,2772,"TIGR4",0.0181507926032503,372,371,TRUE,0.420042765387175,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"FolA/DhfR","Dihydrofolate reductase",15,"Essential","SP_RS07745","SPT_1511","SPT_RS07515","SPD_1401","SPD_RS07375"
"SP_1815",408,6,3969.71181294305,0.0123456783863084,3694,"TIGR4",0.00137465774885254,372,371,FALSE,0.945816302783402,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpD","anthranilate phosphoribosyltransferase",0,"Nonessential","SP_RS09010","SPT_1738","SPT_RS08650","SPD_1600","SPD_RS08460"
"SP_0450",409,7,124.16566312151,0.0391816817505408,2112,"TIGR4",0.00122934673116972,372,371,FALSE,5.46242019558494,"Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvA","L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)",0,"Nonessential","SP_RS02215","SPT_0486","SPT_RS02435","SPD_0409","SPD_RS02175"
"SP_1190",410,23,1381.33956924497,0.0217222357242199,722,"TIGR4",0.00499281155063072,372,371,FALSE,4.23291118272449,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"lacD","",0,"Nonessential","SP_RS05850","SPT_1036","SPT_RS05120","SPD_1050","SPD_RS05575"
"SP_0605",411,41,3683.3178663621,0.0652843398074747,2894,"TIGR4",0,372,371,TRUE,0.601128754473107,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"fba","fructose-bisphosphate aldolase",15,"Essential","SP_RS02975","SPT_0631","SPT_RS03145","SPD_0526","SPD_RS02820"
"SP_2166",412,8,1055.80215654163,0.0125879680181369,4017,"TIGR4",0.00174376872663684,232,232,FALSE,1.30692487968586,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"fucA","L-fuculose phosphate aldolase",0,"Nonessential","SP_RS11050","SPT_2179","SPT_RS10790","SPD_1994","SPD_RS10475"
"SP_1574",413,18,291.366096341229,0.0208256458332203,2484,"TIGR4",0.00242587757070515,372,371,TRUE,0.338462776579364,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"TpiA","Triosephosphate isomerase",15,"Essential","SP_RS07760","SPT_1514","SPT_RS07530","SPD_1404","SPD_RS07390"
"SP_1603",414,9,1084.21866198191,9.70982174897043e-08,2464,"TIGR4",0.00306672641001078,372,371,FALSE,0.482114042548138,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Cmk","Cytidylate kinase",12,"Evolvable.Essential","SP_RS07905","SPT_1543","SPT_RS07665","SPD_1428","SPD_RS07525"
"SP_0253",415,10,1741.47727329712,0.0109309397318837,2389,"TIGR4",0.00302661225378556,371,371,FALSE,0.726960039624607,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gldA","glycerol dehydrogenase",0,"Nonessential","SP_RS01230","SPT_0301","SPT_RS01515","SPD_0237","SPD_RS01270"
"SP_0199",416,18,291.032787711529,0.000185915207402449,2353,"TIGR4",0.00117709986478208,372,371,FALSE,0.433340422429795,"Membrane","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,""," Cardiolipin synthetase (EC 2.7.8.-)",0,"Nonessential","SP_RS00965","SPT_0247","SPT_RS01245","SPD_0185","SPD_RS01000"
"SP_0989",417,3,0,2.3643880810908e-05,69,"TIGR4",0.00435913300085109,372,371,FALSE,0.327349071944529,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","MutT/nudix family protein",0,"Nonessential","SP_RS04905","SPT_1215","SPT_RS06020","SPD_0875","SPD_RS04670"
"SP_0828",418,9,1649.02214044856,0.00154115665346412,3037,"TIGR4",0.00396788690887324,372,371,FALSE,0.733896619684815,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpiA","ribose-5-phosphate isomerase A",3,"Evolvable.Essential","SP_RS04050","SPT_1374","SPT_RS06835","SPD_0723","SPD_RS03825"
"SP_1095",419,12,1117.35583307608,0.000460692315186867,415,"TIGR4",0.235507739308721,743,371,FALSE,0.711661162483352,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Ribose-phosphate pyrophosphokinase 2 (RPPK 2) (EC 2.7.6.1)",5,"Evolvable.Essential","SP_RS05420","SPT_1140","SPT_RS05645","SPD_0980","SPD_RS05225"
"SP_0829",420,10,4339.0785434818,0.000129615607672516,1758,"TIGR4",0.00476503704082814,372,371,FALSE,1.04931306359651,"Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Nucleotide metabolism",NA,2,"deoB","phosphopentomutase",0,"Nonessential","SP_RS04055","SPT_1373","SPT_RS06830","SPD_0724","SPD_RS03830"
"SP_1119",421,9,820.11047165708,0.00773353657549547,1696,"TIGR4",0.00416488000276898,371,371,FALSE,1.22008219069191,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gapN","Glyceraldehyde-3-phosphate dehydrogenase, NADP-dependent (EC 1.2.1.9)",0,"Nonessential","SP_RS05545","SPT_1165","SPT_RS05770","SPD_1004","SPD_RS05355"
"SP_2012",422,19,292.682756788683,0.0102111470778916,3089,"TIGR4",0.00101924882629108,372,371,TRUE,0.775855418724221,"Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"gap","Glyceraldehyde-3-phosphate dehydrogenase",15,"Essential","SP_RS10185","SPT_2008","SPT_RS09945","SPD_1823","SPD_RS09630"
"SP_0843",423,20,5409.91487573027,0.00959292238924976,3234,"TIGR4",0.0172863250123639,372,371,FALSE,0.589111337964391,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"deoC","deoxyribose-phosphate aldolase",0,"Nonessential","SP_RS04125","SPT_1360","SPT_RS06765","SPD_0737","SPD_RS03900"
"SP_1577",424,3,0,1.49263824796934e-05,3159,"TIGR4",0.000658135152674406,372,371,FALSE,0.474003302231818,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Apt","Adenine phosphoribosyltransferase",1,"Evolvable.Essential","SP_RS07775","SPT_1517","SPT_RS07545","SPD_1407","SPD_RS07405"
"SP_1421",425,11,15079.6380841884,0.000442377228610897,2212,"TIGR4",0.00530970726983281,372,371,FALSE,0.411395780813632,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","Nicotinate phosphoribosyltransferase",12,"Evolvable.Essential","SP_RS06970","SPT_0853","SPT_RS04230","SPD_1251","SPD_RS06600"
"SP_1278",426,13,4167.46778462326,0.000442524090452327,507,"TIGR4",0,372,371,FALSE,1.92256264977988,"Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Nucleotide metabolism",NA,2,"PyrR","Bifunctional pyrimidine regulatory protein/uracil phosphoribosyltransferase",1,"Evolvable.Essential","SP_RS06265","SPT_0949","SPT_RS04700","SPD_1134","SPD_RS05995"
"SP_0702",427,7,877.627318662774,2.52557901816751e-05,553,"TIGR4",0.00669729506862827,372,371,FALSE,2.2035371745603,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrE","orotate phosphoribosyltransferase PyrE",1,"Evolvable.Essential","SP_RS03430","SPT_0714","SPT_RS03555","SPD_0609","SPD_RS03255"
"SP_2016",428,5,108.284765413609,1.98904816897634e-05,101,"TIGR4",0.00331098684450486,371,371,FALSE,0.575924765977088,"Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"nadC","Quinolinate phosphoribosyltransferase",0,"Nonessential","SP_RS10205","SPT_2013","SPT_RS09970","SPD_1826","SPD_RS09650"
"SP_1847",429,8,1010.64739815464,0.00030818028145113,3006,"TIGR4",0.00890383690388839,372,371,FALSE,1.36246288652605,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"xpt","Xanthine phosphoribosyltransferase",0,"Nonessential","SP_RS09165","SPT_1764","SPT_RS08790","SPD_1628","SPD_RS08605"
"SP_0626",430,25,416.110487145345,0.0103645470504424,944,"TIGR4",0.000877751340040022,372,371,FALSE,1.16829068050793,"Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"brnQ","Branched-chain amino acid transport system carrier protein",0,"Nonessential","SP_RS03070","SPT_0651","SPT_RS03240","SPD_0546","SPD_RS02920"
"SP_0254",431,22,3127.74196272646,0.00459939243631009,1592,"TIGR4",0.00884589528230897,372,371,FALSE,0.388691427857356,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"leuS","leucyl-tRNA synthetase",15,"Essential","SP_RS01235","SPT_0302","SPT_RS01520","SPD_0238","SPD_RS01275"
"SP_1853",432,6,65.5919371058801,0.000802134601254838,2742,"TIGR4",0.00824526795214714,372,371,FALSE,2.09115652468295,"Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galK","galactokinase",0,"Nonessential","SP_RS09195","SPT_1770","SPT_RS08820","SPD_1634","SPD_RS08635"
"SP_1249",433,4,0.487179487179487,7.07271658125593e-05,119,"TIGR4",0.00659148175292837,372,371,FALSE,1.85285191781096,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"GuaC","GMP reductase",0,"Nonessential","SP_RS06125","SPT_0979","SPT_RS04835","SPD_1107","SPD_RS05860"
"SP_0012",434,9,677.309482963028,8.57639602406152e-05,2790,"TIGR4",0.00317306145621421,372,371,FALSE,0.584365028837289,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"HptA","Hypoxanthine-guanine phosphoribosyltransferase",0,"Nonessential","SP_RS00060","SPT_0046","SPT_RS00240","SPD_0012","SPD_RS00060"
"SP_2228",435,5,35.4300161166801,0.00030995772303148,1244,"TIGR4",0.000373548387096768,372,371,FALSE,0.819773277473762,"Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"guaB","inosine 5'-monophosphate dehydrogenase",12,"Evolvable.Essential","SP_RS11375","SPT_2246","SPT_RS11110","SPD_2055","SPD_RS10780"
"SP_2173",436,1,0,8.50009535491569e-05,905,"TIGR4",0.00628798905906089,373,369,FALSE,0.677657438696876,"Membrane","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"dltD","Poly(glycerophosphate chain) D-alanine transfer protein DltD",0,"Nonessential","SP_RS11085","n.p.","n.p","SPD_2002","SPD_RS10510"
"SP_1671",437,2,20.5723502236242,8.82800045697037e-05,3635,"TIGR4",0.00576773916918012,372,371,FALSE,0.377219702256579,"Intracellular","METABOLISM","METABOLISM",NA,"Amino acid metabolism","Cell wall metabolism",NA,2,"DdlA","D-alanine--D-alanine ligase",15,"Essential","SP_RS08255","SPT_1610","SPT_RS08005","SPD_1484","SPD_RS07830"
"SP_0918",438,6,2506.07434564428,6.82382663461598e-07,2350,"TIGR4",0.00482480812545193,372,371,FALSE,0.78493840150834,"Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"speE","spermidine synthase",0,"Nonessential","SP_RS04540","SPT_1281","SPT_RS06355","SPD_0811","SPD_RS04310"
"SP_0922",439,2,67.3332328137347,7.58914695872637e-09,1660,"TIGR4",0.00106103284962431,372,371,FALSE,0.7792669809897,"Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","N-carbamoylputrescine amidase",0,"Nonessential","SP_RS04560","SPT_1277","SPT_RS06335","SPD_0815","SPD_RS04330"
"SP_2121",440,11,549.906490661513,0.00414128815606314,2246,"TIGR4",0.00996631956487519,372,371,TRUE,0.354820503766651,"Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"hisS","histidyl-tRNA synthetase",15,"Essential","SP_RS10825","SPT_2132","SPT_RS10565","SPD_1950","SPD_RS10265"
