Pos size,Gene,2394 - mean - Gluc,2394 - var - Gluc,2394 - sd - Gluc,2394 - se - Gluc,2394 - Total - Gluc,2394 - Blank - Gluc,2394 - Not Blank - Gluc,2394 - Blank Removed - Gluc,mean.2394.PennG,2394 - var - PennG,2394 - sd - PennG,2394 - se - PennG,2394 - Total - PennG,2394 - Blank - PennG,2394 - Not Blank - PennG,2394 - Blank Removed - PennG,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,gene,M,locus,Sig
3725,SP_0045,0.86,0.01,0.1,0.01,120,0,120,0,0.91,0.01,0.1,0.01,118,0,118,0,-0.06,236,4.288,0.00003,,putative phosphoribosylformylglycinamidine synthase,NUCLEOTIDE METABOLSIM,PHENOTYPED,,,SP_0045,FALSE
1442,SP_0046,0.9,0.01,0.09,0.01,39,0,39,0,0.89,0.01,0.08,0.01,39,0,39,0,0.01,76,0.528,0.59888,,amidophosphoribosyltransferase,NUCLEOTIDE METABOLSIM,VIVO,,,SP_0046,FALSE
1022,SP_0047,0.86,0.01,0.08,0.01,31,0,31,0,0.91,0.01,0.07,0.01,31,0,31,0,-0.05,60,2.549,0.01337,,phosphoribosylformylglycinamide cyclo-ligase,NUCLEOTIDE METABOLSIM,PHENOTYPED,,,SP_0047,FALSE
545,SP_0048,0.89,0,0.07,0.02,9,0,9,0,0.89,0.01,0.07,0.02,9,0,9,0,0,16,0.133,0.89554,,phosphoribosylglycinamide formyltransferase,NUCLEOTIDE METABOLSIM,VIVO,purN,,SP_0048,FALSE
509,SP_0049,0.97,0.01,0.08,0.01,41,0,41,0,1,0,0.06,0.01,40,0,40,0,-0.03,79,1.718,0.08975,,putative vanZ protein,UNKNOWN,VIVO,,,SP_0049,FALSE
1547,SP_0050,0.86,0.01,0.08,0.01,42,0,42,0,0.91,0.01,0.09,0.01,44,0,44,0,-0.05,84,2.486,0.01492,,phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,NUCLEOTIDE METABOLSIM,PHENOTYPED,purH,,SP_0050,FALSE
1262,SP_0051,0.85,0.01,0.1,0.02,34,0,34,0,0.93,0.01,0.1,0.02,34,0,34,0,-0.08,66,3.1,0.00285,,phosphoribosylamine--glycine ligase,NUCLEOTIDE METABOLSIM,PHENOTYPED,,,SP_0051,FALSE
116,SP_0052,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0052,FALSE
488,SP_0053,0.74,0.01,0.09,0.03,14,0,14,0,0.83,0.01,0.07,0.02,14,0,14,0,-0.09,26,2.848,0.00849,,"phosphoribosylaminoimidazole carboxylase, catalytic subunit",NUCLEOTIDE METABOLSIM,VIVO,,,SP_0053,FALSE
1091,SP_0054,0.85,0.01,0.09,0.01,39,0,39,0,0.92,0.01,0.08,0.01,38,0,38,0,-0.07,75,3.609,0.00055,,"phosphoribosylaminoimidazole carboxylase, ATPase subunit",NUCLEOTIDE METABOLSIM,VIVO,,,SP_0054,FALSE
227,SP_0055,0.91,0.02,0.12,0.02,37,0,37,0,0.96,0.02,0.15,0.02,37,0,37,0,-0.05,72,1.64,0.10541,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0055,FALSE
1298,SP_0056,0.39,0.06,0.24,0.08,10,3,7,0,0.31,0.05,0.22,0.08,8,2,6,0,0.07,16,0.652,0.52334,,adenylosuccinate lyase,NUCLEOTIDE METABOLSIM,LIKELYESSENTIAL,,,SP_0056,FALSE
3938,SP_0057,0.98,0.01,0.08,0.01,201,0,201,0,0.98,0.01,0.1,0.01,200,0,200,0,0,399,0.486,0.62752,,beta-N-acetylhexosaminidase,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_0057,FALSE
716,SP_0058,0.89,0,0.07,0.01,49,0,49,0,0.84,0,0.07,0.01,49,0,49,0,0.05,96,3.848,0.00021,,"transcriptional regulator, GntR family",REGULATOR,CORE,,,SP_0058,FALSE
101,SP_0059,0.92,0.01,0.08,0.04,5,0,5,0,0.76,0.01,0.12,0.05,5,0,5,0,0.15,8,2.417,0.04205,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0059,FALSE
1787,SP_0060,1.01,0.01,0.08,0.01,98,0,98,0,0.98,0.01,0.08,0.01,97,0,97,0,0.03,193,2.233,0.02673,,"glycosyl hydrolase, family 35",CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_0060,FALSE
476,SP_0061,0.99,0,0.07,0.01,37,0,37,0,1,0.01,0.08,0.01,37,0,37,0,0,72,0.174,0.8625,,"PTS system, IIB component",TRANSPORT,PHENOTYPED,,,SP_0061,FALSE
905,SP_0062,1,0,0.07,0.01,56,0,56,0,1.01,0.01,0.09,0.01,55,0,55,0,-0.01,109,0.419,0.67616,,"PTS system, IIC component",TRANSPORT,VIVO,,,SP_0062,FALSE
815,SP_0063,0.99,0.01,0.07,0.01,53,0,53,0,0.99,0,0.06,0.01,53,0,53,0,0.01,104,0.537,0.59211,,"PTS system, IID component",TRANSPORT,NO-PHENOTYPE,,,SP_0063,FALSE
404,SP_0064,0.98,0,0.06,0.02,13,0,13,0,1.01,0.01,0.08,0.02,12,0,12,0,-0.03,23,0.918,0.36792,,"PTS system, IIA component",TRANSPORT,PHENOTYPED,,,SP_0064,FALSE
1166,SP_0065,0.99,0,0.06,0.01,74,0,74,0,1.01,0.01,0.08,0.01,76,0,76,0,-0.02,148,1.465,0.14493,,sugar isomerase domain protein AgaS,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_0065,FALSE
1037,SP_0066,0.99,0.01,0.07,0.01,54,0,54,0,1.03,0.01,0.08,0.01,54,0,54,0,-0.04,106,2.773,0.00657,,aldose 1-epimerase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0066,FALSE
260,SP_0067,1.01,0,0.04,0.01,17,0,17,0,1.01,0,0.06,0.01,17,0,17,0,0.01,32,0.368,0.71555,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0067,FALSE
197,SP_0068,1,0.01,0.08,0.02,19,0,19,0,1.05,0.01,0.08,0.02,19,0,19,0,-0.05,36,1.839,0.07413,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0068,FALSE
635,SP_0069,1.01,0,0.06,0.01,46,0,46,0,1,0.01,0.1,0.01,47,0,47,0,0.01,91,0.555,0.58033,,choline binding protein I,VARIOUS,NO-PHENOTYPE,,,SP_0069,FALSE
101,SP_0070,1,0,0.03,0.01,5,0,5,0,1,0.01,0.08,0.04,5,0,5,0,0.01,8,0.189,0.85446,,hypothetical protein,UNKNOWN,VIVO,,,SP_0070,FALSE
5570,SP_0071,1,0.01,0.08,0,656,0,656,0,1.02,0.01,0.09,0,653,0,653,0,-0.02,1307,3.439,0.0006,,zinc metalloprotease ZmpC,VARIOUS,NO-PHENOTYPE,,,SP_0071,FALSE
113,SP_0072,1.02,0,0.01,0.01,2,0,2,0,1.04,0,0.06,0.04,2,0,2,0,-0.02,2,0.482,0.67745,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0072,FALSE
854,SP_0073,1,0.01,0.09,0.01,49,0,49,0,1.01,0.01,0.09,0.01,49,0,49,0,-0.01,96,0.523,0.60219,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_0073,FALSE
557,SP_0074,1.02,0.01,0.09,0.02,18,0,18,0,1.01,0.01,0.07,0.02,19,0,19,0,0,35,0.173,0.86399,,"acetyltransferase, CysE/LacA/LpxA/NodL family",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0074,FALSE
704,SP_0075,1,0.01,0.08,0.02,22,0,22,0,0.98,0.01,0.08,0.02,22,0,22,0,0.01,42,0.559,0.57899,,"phosphorylase, Pnp/Udp family",UNKNOWN,VIVO,,,SP_0075,FALSE
92,SP_0076,1.03,0.01,0.08,0.02,12,0,12,0,1.04,0.01,0.11,0.03,11,0,11,0,0,21,0.095,0.92488,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0076,FALSE
158,SP_0077,1.01,0,0.07,0.02,10,0,10,0,1.05,0.01,0.08,0.03,10,0,10,0,-0.04,18,1.152,0.26443,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0077,FALSE
1379,SP_0078,1,0.01,0.08,0.01,94,0,94,0,1.03,0.01,0.09,0.01,93,0,93,0,-0.03,185,2.385,0.01809,,"potassium uptake protein, Trk family",TRANSPORT,NO-PHENOTYPE,,,SP_0078,FALSE
665,SP_0079,0.99,0.01,0.1,0.02,22,0,22,0,0.96,0.01,0.1,0.02,21,0,21,0,0.03,41,1.142,0.26025,,"potassium uptake protein, Trk family",TRANSPORT,NO-PHENOTYPE,,,SP_0079,FALSE
107,SP_0080,0.97,0,0.02,0.01,3,0,3,0,0.99,0,0.02,0.01,3,0,3,0,-0.02,4,1.225,0.28775,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0080,FALSE
1016,SP_0081,1,0.01,0.08,0.01,49,0,49,0,1.03,0.01,0.09,0.01,49,0,49,0,-0.03,96,1.946,0.05457,,"glycosyl transferase, family 2, authentic point mutation",UNKNOWN,NO-PHENOTYPE,,,SP_0081,FALSE
2573,SP_0082,1,0,0.06,0.01,55,0,55,0,1.03,0,0.07,0.01,57,0,57,0,-0.03,110,2.061,0.04164,,cell wall surface anchor family protein,VARIOUS,NO-PHENOTYPE,,,SP_0082,FALSE
698,SP_0083,1,0.01,0.07,0.01,35,0,35,0,1.02,0.01,0.09,0.02,33,0,33,0,-0.01,66,0.675,0.50229,,DNA-binding response regulator,REGULATOR,NO-PHENOTYPE,,,SP_0083,FALSE
1052,SP_0084,1,0.01,0.08,0.01,31,0,31,0,1.04,0.01,0.11,0.02,31,0,31,0,-0.03,60,1.352,0.18131,,sensor histidine kinase,REGULATOR,VIVO,,,SP_0084,FALSE
611,SP_0085,,,,,,,,,,,,,,,,,,,,,,ribosomal protein S4,TRANSCRIPTION AND TRANSLATION,REMOVE,rpsD,,SP_0085,FALSE
176,SP_0086,,,,,,,,,,,,,,,,,,,,,,"IS630-Spn1, transposase Orf1, truncation",,REMOVE,,,SP_0086,FALSE
140,SP_0087,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0087,FALSE
269,SP_0088,1,0,0.07,0.03,5,0,5,0,1.05,0,0.05,0.02,5,0,5,0,-0.05,8,1.42,0.19328,,hypothetical protein,UNKNOWN,VIVO,,,SP_0088,FALSE
95,SP_0089,1.02,0,0.01,0.01,3,0,3,0,1.01,0,0.03,0.02,3,0,3,0,0,4,0.218,0.83789,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0089,FALSE
959,SP_0090,1.01,0.01,0.08,0.01,83,0,83,0,1.04,0.01,0.09,0.01,82,0,82,0,-0.04,163,3.053,0.00264,,"ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_0090,FALSE
923,SP_0091,0.99,0.01,0.08,0.01,56,0,56,0,1.05,0.01,0.07,0.01,56,0,56,0,-0.06,110,4.297,0.00004,,"ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_0091,FALSE
1475,SP_0092,1,0.01,0.08,0.01,68,0,68,0,1.02,0.01,0.11,0.01,68,0,68,0,-0.02,134,1.153,0.25092,,"ABC transporter, substrate-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0092,FALSE
113,SP_0093,1,0,0.06,0.02,11,0,11,0,0.99,0,0.06,0.02,11,0,11,0,0.01,20,0.236,0.81551,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0093,FALSE
107,SP_0094,1,0,0.03,0.01,4,0,4,0,0.99,0,0.06,0.03,4,0,4,0,0,6,0.131,0.90011,,hypothetical protein,UNKNOWN,VIVO,,,SP_0094,FALSE
986,SP_0095,0.99,0.01,0.1,0.02,29,0,29,0,1.02,0.01,0.09,0.02,29,0,29,0,-0.03,56,1.257,0.21382,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0095,FALSE
860,SP_0096,1,0,0.07,0.01,31,0,31,0,1,0.01,0.1,0.02,31,0,31,0,0,60,0.086,0.93213,,hypothetical protein,UNKNOWN,VIVO,,,SP_0096,FALSE
1064,SP_0097,1.01,0,0.06,0.01,82,0,82,0,1.06,0.01,0.09,0.01,82,0,82,0,-0.05,162,3.992,0.0001,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0097,FALSE
911,SP_0098,0.98,0.01,0.09,0.01,43,0,43,0,1.1,0.01,0.11,0.02,44,0,44,0,-0.12,85,5.734,0,,hypothetical protein,UNKNOWN,VIVO,,,SP_0098,FALSE
593,SP_0099,0.99,0,0.06,0.01,26,0,26,0,1.07,0.01,0.09,0.02,27,0,27,0,-0.08,51,3.878,0.0003,,hypothetical protein,UNKNOWN,VIVO,,,SP_0099,FALSE
326,SP_0100,1.01,0,0.07,0.01,22,0,22,0,1.02,0.01,0.09,0.02,19,0,19,0,0,39,0.189,0.85143,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_0100,FALSE
1166,SP_0101,1,0.01,0.07,0.01,64,0,64,0,1.09,0.02,0.12,0.02,66,0,66,0,-0.08,128,4.771,0,,putative transporter,TRANSPORT,VIVO,,,SP_0101,FALSE
1064,SP_0102,,,,,,,,,,,,,,,,,,,,,,glycosyl transferase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0102,FALSE
1850,SP_0103,,,,,,,,,,,,,,,,,,,,,,putative capsular polysaccharide biosynthesis protein,VARIOUS METABOLISM AND BIOSYNTHESIS,LIKELYESSENTIAL,,,SP_0103,FALSE
632,SP_0104,1.02,0.01,0.1,0.02,38,0,38,0,1.02,0.01,0.12,0.02,38,0,38,0,0.01,74,0.209,0.83516,,"hydrolase, haloacid dehalogenase-like family",VARIOUS METABOLISM AND BIOSYNTHESIS,VIVO,,,SP_0104,FALSE
872,SP_0105,1.02,0.01,0.09,0.02,19,0,19,0,1.04,0.01,0.09,0.02,19,0,19,0,-0.02,36,0.789,0.43532,,"L-serine dehydratase, iron-sulfur-dependent, alpha subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0105,FALSE
671,SP_0106,0.99,0,0.05,0.01,15,0,15,0,1.01,0,0.06,0.01,15,0,15,0,-0.02,28,0.738,0.46675,,"L-serine dehydratase, iron-sulfur-dependent, beta subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0106,FALSE
587,SP_0107,0.98,0.01,0.08,0.02,18,0,18,0,0.98,0.01,0.07,0.02,18,0,18,0,0,34,0.06,0.95231,,LysM domain protein,CELL WALL METABOLISM,PHENOTYPED,,,SP_0107,FALSE
320,SP_0108,1.06,0,0,0,1,0,1,0,0.99,0,0,0,1,0,1,0,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0108,FALSE
287,SP_0109,1,0.01,0.08,0.01,30,0,30,0,1.01,0.01,0.11,0.02,30,0,30,0,-0.01,58,0.362,0.71895,,putative bacteriocin,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0109,FALSE
2084,SP_0110,1,0.01,0.08,0.01,125,0,125,0,1.02,0.01,0.09,0.01,125,0,125,0,-0.01,248,1.236,0.21781,,hypothetical protein,UNKNOWN,VIVO,,,SP_0110,FALSE
641,SP_0111,1.01,0.01,0.08,0.02,27,0,27,0,0.99,0.01,0.1,0.02,27,0,27,0,0.01,52,0.552,0.5833,,"putative amino acid ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0111,FALSE
806,SP_0112,1.04,0.01,0.09,0.02,32,0,32,0,1.05,0.01,0.09,0.02,32,0,32,0,-0.01,62,0.396,0.69321,,"putative amino acid ABC transporter, periplasmic amino acid-binding protein",TRANSPORT,PHENOTYPED,,,SP_0112,FALSE
419,SP_0113,1.02,0,0.07,0.01,26,0,26,0,1.02,0.01,0.07,0.01,26,0,26,0,0,50,0.046,0.96387,,"argininosuccinate synthase, truncation",AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_0113,FALSE
320,SP_0114,1.02,0.02,0.15,0.05,8,0,8,0,0.98,0.01,0.08,0.03,8,0,8,0,0.04,14,0.668,0.51506,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0114,FALSE
380,SP_0115,1,0.01,0.09,0.02,32,0,32,0,1,0.01,0.1,0.02,33,0,33,0,0,63,0.174,0.86278,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0115,FALSE
245,SP_0116,1,0.01,0.09,0.03,9,0,9,0,1.05,0.01,0.1,0.03,9,0,9,0,-0.05,16,1.054,0.30751,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0116,FALSE
2234,SP_0117,1.01,0.01,0.1,0.01,60,0,60,0,1.06,0.01,0.1,0.01,59,0,59,0,-0.04,117,2.345,0.0207,,pneumococcal surface protein A,VARIOUS,NO-PHENOTYPE,,,SP_0117,FALSE
1121,SP_0118,,,,,,,,,,,,,,,,,,,,,,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,trmU,,SP_0118,FALSE
455,SP_0119,0.93,0.01,0.1,0.03,12,0,12,0,0.96,0.01,0.07,0.02,11,0,11,0,-0.03,21,0.751,0.46079,,MutT/nudix family protein,"DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,,,SP_0119,FALSE
1913,SP_0120,,,,,,,,,,,,,,,,,,,,,,glucose-inhibited division protein A,CELL DIVISION,LIKELYESSENTIAL,,,SP_0120,FALSE
1679,SP_0121,1.04,0,0,0,1,0,1,0,1.21,0,0,0,1,0,1,0,,,,,,metallo-beta-lactamase superfamily protein,TRANSCRIPTION AND TRANSLATION,LIKELYESSENTIAL,,,SP_0121,FALSE
233,SP_0122,0.34,0.1,0.31,0.22,2,1,1,0,0,0,,,2,2,0,0,0.34,2,1.56,0.25911,,conserved hypothetical protein,UNKNOWN,CORE,,,SP_0122,FALSE
245,SP_0123,1.01,0.01,0.08,0.02,14,0,14,0,1.06,0.01,0.1,0.03,14,0,14,0,-0.05,26,1.516,0.1417,,competence-induced protein Ccs1,VARIOUS,NO-PHENOTYPE,,,SP_0123,FALSE
152,SP_0124,1.03,0.01,0.1,0.03,9,0,9,0,1.04,0,0.07,0.02,9,0,9,0,-0.01,16,0.28,0.7831,,hypothetical protein,UNKNOWN,VIVO,,,SP_0124,FALSE
185,SP_0125,1,0.01,0.12,0.04,9,0,9,0,0.94,0.05,0.23,0.08,9,1,8,0,0.06,16,0.702,0.49277,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0125,FALSE
107,SP_0126,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0126,FALSE
683,SP_0127,0.6,0,0.03,0.02,2,0,2,0,0.72,0.01,0.11,0.08,2,0,2,0,-0.12,2,1.449,0.2844,,conserved hypothetical protein,UNKNOWN,CORE,,,SP_0127,FALSE
437,SP_0128,0.63,0.15,0.39,0.12,10,3,7,0,0.83,0.06,0.25,0.07,11,1,10,0,-0.2,19,1.369,0.18707,,putative ribosomal-protein-alanine acetyltransferase,TRANSCRIPTION AND TRANSLATION,CORE,,,SP_0128,FALSE
1010,SP_0129,0.8,0.01,0.12,0.07,3,0,3,0,0.9,0.01,0.09,0.05,3,0,3,0,-0.11,4,1.281,0.26927,,DNA-binding/iron metalloprotein/AP endonuclease,VARIOUS,CORE,,,SP_0129,FALSE
1513,SP_0130,0.83,0.02,0.16,0.04,14,0,14,0,0.87,0.02,0.14,0.04,14,0,14,0,-0.04,26,0.624,0.5382,,"IS1167, transposase, degenerate",,REMOVE,,M,SP_0130,FALSE
351,SP_0131,1,0.01,0.1,0.02,22,0,22,0,1.05,0.01,0.09,0.02,22,0,22,0,-0.05,42,1.84,0.07291,,"IS630-Spn1, transposase Orf2, degenerate",,REMOVE,,M,SP_0131,FALSE
187,SP_0132,0.99,0,0.04,0.01,7,0,7,0,1.06,0.01,0.08,0.03,7,0,7,0,-0.08,12,2.185,0.04949,,"IS630-Spn1, transposase Orf1, degenerate",,REMOVE,,M,SP_0132,FALSE
563,SP_0133,1,0.02,0.14,0.02,65,0,65,0,1.02,0.01,0.09,0.01,67,0,67,0,-0.02,130,0.971,0.33332,,hypothetical protein,UNKNOWN,VIVO,,,SP_0133,FALSE
206,SP_0134,0.98,0.01,0.08,0.02,12,0,12,0,1.02,0,0.06,0.02,12,0,12,0,-0.04,22,1.544,0.13694,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0134,FALSE
443,SP_0135,1.02,0.01,0.1,0.01,51,0,51,0,1.07,0.01,0.11,0.01,51,0,51,0,-0.05,100,2.414,0.0176,,putative glycosyl transferase,UNKNOWN,VIVO,,,SP_0135,FALSE
875,SP_0136,1,0.01,0.11,0.01,118,0,118,0,1.03,0.01,0.09,0.01,118,0,118,0,-0.04,234,2.726,0.0069,,"glycosyl transferase, family 2",UNKNOWN,NO-PHENOTYPE,,,SP_0136,FALSE
1616,SP_0137,1.01,0.01,0.08,0.01,190,0,190,0,1.03,0.01,0.09,0.01,190,0,190,0,-0.02,378,1.761,0.07903,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0137,FALSE
467,SP_0138,1.01,0.01,0.09,0.01,72,0,72,0,1.03,0.01,0.11,0.01,74,0,74,0,-0.03,144,1.6,0.11175,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0138,FALSE
755,SP_0139,1,0.01,0.08,0.01,133,0,133,0,1.01,0.01,0.09,0.01,133,0,133,0,-0.01,264,1.177,0.24031,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0139,FALSE
1171,SP_0140,0.99,0.01,0.11,0.01,155,0,155,0,1.01,0.01,0.1,0.01,153,0,153,0,-0.02,306,1.585,0.11397,,"UDP-glucose 6-dehydrogenase, authentic frameshift",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,ugd,,SP_0140,FALSE
863,SP_0141,0.98,0.04,0.2,0.04,31,1,30,0,1.01,0.04,0.2,0.04,31,1,30,0,-0.03,60,0.597,0.55247,,transcriptional regulator,REGULATOR,NO-PHENOTYPE,,,SP_0141,FALSE
233,SP_0142,0.82,0,0.05,0.03,3,0,3,0,0.76,0,0.01,0.01,3,0,3,0,0.06,4,2.086,0.10534,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0142,FALSE
677,SP_0143,1.01,0.01,0.07,0.01,59,0,59,0,1.04,0.01,0.08,0.01,60,0,60,0,-0.03,117,2.078,0.03988,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0143,FALSE
665,SP_0144,1,0.01,0.08,0.01,37,0,37,0,1.04,0.01,0.09,0.01,35,0,35,0,-0.05,70,2.415,0.01835,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0144,FALSE
1226,SP_0145,1.01,0.01,0.07,0.01,63,0,63,0,1.05,0.01,0.09,0.01,64,0,64,0,-0.04,125,3.056,0.00275,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0145,FALSE
656,SP_0146,1.01,0.01,0.08,0.01,38,0,38,0,1.06,0.01,0.08,0.01,38,0,38,0,-0.04,74,2.501,0.0146,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0146,FALSE
209,SP_0147,0.99,0,0.03,0.01,10,0,10,0,1.07,0,0.06,0.02,10,0,10,0,-0.08,18,3.506,0.00252,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0147,FALSE
830,SP_0148,0.91,0.01,0.08,0.04,4,0,4,0,0.83,0.05,0.22,0.1,5,1,4,0,0.08,7,0.789,0.45581,,"ABC transporter, substrate-binding protein",TRANSPORT,PHENOTYPED,,,SP_0148,FALSE
854,SP_0149,0.99,0.01,0.07,0.01,35,0,35,0,1.02,0.01,0.09,0.02,34,0,34,0,-0.03,67,1.311,0.19432,,lipoprotein,TRANSPORT,PHENOTYPED,,,SP_0149,FALSE
1373,SP_0150,1,0.01,0.1,0.01,70,0,70,0,1.03,0.01,0.09,0.01,69,0,69,0,-0.02,137,1.522,0.13022,,"peptidase, M20/M25/M40 family",AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_0150,FALSE
1061,SP_0151,1.02,0.01,0.08,0.01,36,0,36,0,1.06,0,0.07,0.01,36,0,36,0,-0.04,70,2.334,0.02249,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_0151,FALSE
692,SP_0152,1.02,0,0.05,0.01,29,0,29,0,1.02,0,0.06,0.01,29,0,29,0,0,56,0.133,0.89506,,"putative ABC transporter, permease protein",TRANSPORT,PHENOTYPED,,,SP_0152,FALSE
569,SP_0153,1.01,0,0.07,0.01,48,0,48,0,1.05,0.01,0.07,0.01,48,0,48,0,-0.04,94,2.795,0.0063,,putative membrane protein,UNKNOWN,NO-PHENOTYPE,,,SP_0153,FALSE
614,SP_0154,1,0.01,0.08,0.01,48,0,48,0,1.06,0.01,0.11,0.02,50,0,50,0,-0.06,96,2.825,0.00575,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0154,FALSE
1646,SP_0155,0.99,0,0.07,0.01,131,0,131,0,1.05,0.01,0.09,0.01,131,0,131,0,-0.05,260,5.522,0,,putative sensor histidine kinase,REGULATOR,PHENOTYPED,,,SP_0155,FALSE
1286,SP_0156,1.01,0.01,0.09,0.01,79,0,79,0,1.05,0.01,0.11,0.01,79,0,79,0,-0.04,156,2.837,0.00517,,DNA-binding response regulator,REGULATOR,NO-PHENOTYPE,,,SP_0156,FALSE
581,SP_0157,1.01,0.01,0.08,0.01,49,0,49,0,1.01,0.01,0.1,0.01,49,0,49,0,0,96,0.072,0.94302,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0157,FALSE
470,SP_0158,0.81,0,0,0,1,0,1,0,0.91,0,0.04,0.03,2,0,2,0,,,,,,NrdI family protein,VARIOUS,NO-PHENOTYPE,,,SP_0158,FALSE
1262,SP_0159,0.99,0,0.06,0.01,38,0,38,0,1.01,0.01,0.1,0.02,38,0,38,0,-0.02,74,0.848,0.39916,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0159,FALSE
458,SP_0160,0.92,0.01,0.09,0.03,8,0,8,0,0.73,0.12,0.35,0.12,8,0,8,0,0.19,14,1.491,0.15803,,conserved domain protein,UNKNOWN,PHENOTYPED,,,SP_0160,FALSE
440,SP_0161,0.99,0,0.06,0.01,23,0,23,0,1.01,0.01,0.08,0.02,23,0,23,0,-0.02,44,1.022,0.31237,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0161,FALSE
95,SP_0162,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0162,FALSE
866,SP_0163,0.98,0.02,0.14,0.02,64,0,64,0,1.03,0.02,0.13,0.02,64,0,64,0,-0.04,126,1.758,0.08126,,putative transcriptional regulator PlcR,REGULATOR,NO-PHENOTYPE,,,SP_0163,FALSE
128,SP_0164,0.97,0,0.06,0.02,8,0,8,0,1.03,0.01,0.1,0.04,8,0,8,0,-0.06,14,1.31,0.21121,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0164,FALSE
557,SP_0165,0.99,0,0.07,0.01,70,0,70,0,0.99,0.01,0.08,0.01,71,0,71,0,0,139,0.374,0.70924,,flavoprotein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_0165,FALSE
