Pos size,Gene,mean-2394-Gluc_eII,var-2394-Gluc_eII,sd-2394-Gluc_eII,se-2394-Gluc_eII,gene,Total-2394-Gluc_eII,Blank-2394-Gluc_eII,Not Blank-2394-Gluc_eII,Blank Removed-2394-Gluc_eII,M,locus-2394,mean.2394.Vanc.eIV,var-2394-Vanc_eIV,sd-2394-Vanc_eIV,se-2394-Vanc_eIV,gene,Total-2394-Vanc_eIV,Blank-2394-Vanc_eIV,Not Blank-2394-Vanc_eIV,Blank Removed-2394-Vanc_eIV,M,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,Sig
5570,SP_0071,1.007,0.005,0.07,0.003,,778,0,778,0,M,SP_0071,1.014159015,0.013723043,0.117145391,0.004167846,,790,4,786,0,,-0.007,1566,1.528,0.1268,,zinc metalloprotease ZmpC,VARIOUS,NO-PHENOTYPE,FALSE
113,SP_0072,1.042,0.003,0.055,0.032,,3,0,3,0,,SP_0072,1.072414114,0.014137374,0.11890069,0.068647345,,3,0,3,0,,-0.031,4,0.405,0.70602,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
854,SP_0073,1.01,0.005,0.069,0.009,,57,0,57,0,,SP_0073,1.027014417,0.022749014,0.150827762,0.019636102,,59,0,59,0,,-0.017,114,0.792,0.43006,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
557,SP_0074,1.014,0.005,0.072,0.015,,23,0,23,0,,SP_0074,1.042605111,0.014285646,0.119522575,0.024397443,,24,0,24,0,,-0.028,45,0.984,0.33022,,"acetyltransferase, CysE/LacA/LpxA/NodL family",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
704,SP_0075,0.989,0.004,0.061,0.012,,25,0,25,0,,SP_0075,0.999401282,0.01504071,0.122640572,0.024528114,,25,0,25,0,,-0.01,48,0.382,0.70432,,"phosphorylase, Pnp/Udp family",UNKNOWN,VIVO,FALSE
92,SP_0076,1.01,0.003,0.059,0.014,,17,0,17,0,,SP_0076,1.001419675,0.014601656,0.120837313,0.03120006,,15,0,15,0,,0.008,30,0.238,0.8133,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
158,SP_0077,1.023,0.003,0.055,0.016,,12,0,12,0,,SP_0077,1.026282231,0.008660167,0.093060017,0.026864113,,12,0,12,0,,-0.003,22,0.096,0.92442,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1379,SP_0078,1.016,0.005,0.069,0.007,,109,0,109,0,,SP_0078,1.01547908,0.018693097,0.136722701,0.013035998,,110,0,110,0,,0,217,0.009,0.99266,,"potassium uptake protein, Trk family",TRANSPORT,NO-PHENOTYPE,FALSE
665,SP_0079,0.994,0.011,0.103,0.021,,25,0,25,0,,SP_0079,0.964863222,0.010772007,0.103788279,0.020354556,,26,0,26,0,,0.029,49,0.989,0.32761,,"potassium uptake protein, Trk family",TRANSPORT,NO-PHENOTYPE,FALSE
107,SP_0080,0.987,0.001,0.032,0.018,,3,0,3,0,,SP_0080,0.96766211,9.50E-05,0.009748962,0.005628566,,3,0,3,0,,0.019,4,0.98,0.38278,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1016,SP_0081,1.009,0.003,0.052,0.007,,60,0,60,0,,SP_0081,1.04831919,0.009825691,0.099124624,0.012796934,,60,0,60,0,,-0.039,118,2.683,0.00834,,"glycosyl transferase, family 2, authentic point mutation",UNKNOWN,NO-PHENOTYPE,FALSE
2573,SP_0082,1.013,0.004,0.062,0.008,,64,0,64,0,,SP_0082,1.028590475,0.008283108,0.091011579,0.011558482,,62,0,62,0,,-0.015,124,1.097,0.27459,,cell wall surface anchor family protein,VARIOUS,NO-PHENOTYPE,FALSE
698,SP_0083,1.009,0.007,0.082,0.013,,40,0,40,0,,SP_0083,0.979191949,0.03317045,0.182127565,0.028443547,,41,1,40,0,,0.03,79,0.964,0.33806,,DNA-binding response regulator,REGULATOR,NO-PHENOTYPE,FALSE
1052,SP_0084,1.006,0.005,0.069,0.012,,33,0,33,0,,SP_0084,1.012797667,0.008968527,0.094702305,0.016485555,,33,0,33,0,,-0.007,64,0.321,0.74903,,sensor histidine kinase,REGULATOR,VIVO,FALSE
611,SP_0085,0.1,0.1,X,X,rpsD,,,,,,SP_0085,0.1,0.1,X,X,rpsD,,,,,,,,,,,ribosomal protein S4,TRANSCRIPTION AND TRANSLATION,REMOVE,FALSE
176,SP_0086,0.1,0.1,X,X,,,,,,,SP_0086,0.1,0.1,X,X,,,,,,,,,,,,"IS630-Spn1, transposase Orf1, truncation",,REMOVE,FALSE
140,SP_0087,0.1,0.1,X,X,,,,,,,SP_0087,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
269,SP_0088,1.024,0,0.019,0.009,,5,0,5,0,,SP_0088,1.014627491,0.002203158,0.04693781,0.020991227,,5,0,5,0,,0.01,8,0.425,0.68198,,hypothetical protein,UNKNOWN,VIVO,FALSE
95,SP_0089,1.056,0.003,0.055,0.032,,3,0,3,0,,SP_0089,0.995619077,0.001805291,0.042488717,0.024530872,,3,0,3,0,,0.06,4,1.495,0.2093,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
959,SP_0090,1.011,0.005,0.069,0.007,,95,0,95,0,,SP_0090,1.048858505,0.014344414,0.119768166,0.012160615,,97,0,97,0,,-0.038,190,2.704,0.00748,,"ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
923,SP_0091,1.016,0.005,0.068,0.008,,66,0,66,0,,SP_0091,1.038007286,0.011006345,0.10491113,0.012913667,,66,0,66,0,,-0.022,130,1.449,0.14982,,"ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
1475,SP_0092,1.014,0.004,0.064,0.007,,82,0,82,0,,SP_0092,1.028305222,0.014669328,0.121117,0.013375135,,82,0,82,0,,-0.014,162,0.919,0.35932,,"ABC transporter, substrate-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
113,SP_0093,1.01,0.001,0.038,0.01,,13,0,13,0,,SP_0093,0.944308819,0.024009229,0.154949116,0.041411893,,14,1,13,0,,0.066,25,1.543,0.1353,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
107,SP_0094,1.007,0.001,0.027,0.014,,4,0,4,0,,SP_0094,0.981319238,0.001581454,0.039767499,0.019883749,,4,0,4,0,,0.026,6,1.065,0.32772,,hypothetical protein,UNKNOWN,VIVO,FALSE
986,SP_0095,1.006,0.007,0.085,0.015,,34,0,34,0,,SP_0095,1.009498923,0.012517848,0.111883191,0.018647198,,36,0,36,0,,-0.003,68,0.146,0.88434,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
860,SP_0096,1.014,0.003,0.059,0.01,,36,0,36,0,,SP_0096,0.980149568,0.011681428,0.108080655,0.018013442,,36,0,36,0,,0.034,70,1.673,0.09888,,hypothetical protein,UNKNOWN,VIVO,FALSE
1064,SP_0097,1.011,0.003,0.055,0.006,,99,0,99,0,,SP_0097,1.040342912,0.009734442,0.098663277,0.00976912,,102,0,102,0,,-0.029,199,2.589,0.01034,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
911,SP_0098,1.004,0.006,0.079,0.011,,53,0,53,0,,SP_0098,1.061720124,0.013697039,0.11703435,0.016075904,,53,0,53,0,,-0.057,104,2.958,0.00384,,hypothetical protein,UNKNOWN,VIVO,FALSE
593,SP_0099,1.01,0.003,0.057,0.011,,29,0,29,0,,SP_0099,1.049883778,0.006107368,0.078149651,0.014768896,,28,0,28,0,,-0.04,55,2.183,0.0333,,hypothetical protein,UNKNOWN,VIVO,FALSE
326,SP_0100,1.022,0.004,0.062,0.012,,26,0,26,0,,SP_0100,1.047247358,0.014458934,0.120245309,0.022328993,,29,0,29,0,,-0.025,53,0.982,0.33074,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
1166,SP_0101,1.007,0.003,0.057,0.006,,78,0,78,0,,SP_0101,1.075265319,0.014964747,0.122330484,0.013676964,,80,0,80,0,,-0.068,156,4.486,0.00001,,putative transporter,TRANSPORT,VIVO,FALSE
1064,SP_0102,0.1,0.1,X,X,,,,,,,SP_0102,0.1,0.1,X,X,,,,,,,,,,,,glycosyl transferase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
1850,SP_0103,0.1,0.1,X,X,,,,,,,SP_0103,0.1,0.1,X,X,,,,,,,,,,,,putative capsular polysaccharide biosynthesis protein,VARIOUS METABOLISM AND BIOSYNTHESIS,LIKELYESSENTIAL,FALSE
632,SP_0104,1.001,0.007,0.085,0.012,,48,0,48,0,,SP_0104,0.94553472,0.064406909,0.253785162,0.036630733,,48,0,48,0,,0.056,94,1.441,0.15303,,"hydrolase, haloacid dehalogenase-like family",VARIOUS METABOLISM AND BIOSYNTHESIS,VIVO,FALSE
872,SP_0105,1.013,0.005,0.072,0.016,,21,0,21,0,,SP_0105,0.987539479,0.014646873,0.121024264,0.02580246,,22,0,22,0,,0.025,41,0.831,0.41059,,"L-serine dehydratase, iron-sulfur-dependent, alpha subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
671,SP_0106,1.02,0.002,0.042,0.01,,17,0,17,0,,SP_0106,1.000059202,0.008866327,0.094161175,0.02283744,,17,0,17,0,,0.02,32,0.796,0.43163,,"L-serine dehydratase, iron-sulfur-dependent, beta subunit",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
587,SP_0107,0.998,0.004,0.067,0.014,,22,0,22,0,,SP_0107,1.02811404,0.006828402,0.082634144,0.017617659,,22,0,22,0,,-0.03,42,1.329,0.19106,,LysM domain protein,CELL WALL METABOLISM,PHENOTYPED,FALSE
320,SP_0108,0.99,0.001,0.024,0.017,,2,0,2,0,,SP_0108,1.099131668,0.027185656,0.164880732,0.116588284,,2,0,2,0,,-0.109,2,0.925,0.45257,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
287,SP_0109,1.024,0.007,0.086,0.015,,32,0,32,0,,SP_0109,1.013841585,0.015579081,0.124816188,0.022064593,,32,0,32,0,,0.01,62,0.363,0.71748,,putative bacteriocin,CELL WALL METABOLISM,NO-PHENOTYPE,FALSE
2084,SP_0110,1.013,0.006,0.074,0.006,,153,0,153,0,,SP_0110,1.03431279,0.017361602,0.131763432,0.0106178,,154,0,154,0,,-0.022,305,1.773,0.07723,,hypothetical protein,UNKNOWN,VIVO,FALSE
641,SP_0111,1.008,0.004,0.064,0.011,,33,0,33,0,,SP_0111,1.039470591,0.012094273,0.109973965,0.01914401,,33,0,33,0,,-0.031,64,1.408,0.16395,,"putative amino acid ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
806,SP_0112,1.033,0.003,0.059,0.01,,36,0,36,0,,SP_0112,1.036277899,0.011007405,0.104916182,0.01748603,,36,0,36,0,,-0.003,70,0.162,0.87176,,"putative amino acid ABC transporter, periplasmic amino acid-binding protein",TRANSPORT,PHENOTYPED,FALSE
419,SP_0113,1.031,0.005,0.07,0.013,,29,0,29,0,,SP_0113,0.998222368,0.010797463,0.103910842,0.019637303,,28,0,28,0,,0.033,55,1.398,0.16763,,"argininosuccinate synthase, truncation",AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
320,SP_0114,1.017,0.015,0.123,0.041,,9,0,9,0,,SP_0114,1.025686586,0.029044822,0.170425415,0.060254483,,8,0,8,0,,-0.009,15,0.118,0.90781,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
380,SP_0115,1.001,0.005,0.068,0.011,,41,0,41,0,,SP_0115,1.003381985,0.014333241,0.119721514,0.018473431,,42,0,42,0,,-0.003,81,0.124,0.90187,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
245,SP_0116,0.984,0.006,0.077,0.022,,12,0,12,0,,SP_0116,1.039351311,0.018835657,0.137243059,0.039618658,,12,0,12,0,,-0.055,22,1.212,0.2383,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
2234,SP_0117,0.996,0.005,0.074,0.009,,65,0,65,0,,SP_0117,1.023257971,0.015311209,0.12373847,0.015347868,,65,0,65,0,,-0.027,128,1.523,0.13023,,pneumococcal surface protein A,VARIOUS,NO-PHENOTYPE,FALSE
1121,SP_0118,0.1,0.1,X,X,trmU,,,,,,SP_0118,0.1,0.1,X,X,trmU,,,,,,,,,,,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,FALSE
455,SP_0119,0.928,0.006,0.077,0.02,,15,0,15,0,,SP_0119,0.888091118,0.015694349,0.125277087,0.031319272,,16,0,16,0,,0.04,29,1.071,0.29302,,MutT/nudix family protein,"DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,FALSE
1913,SP_0120,0.1,0.1,X,X,,,,,,,SP_0120,0.1,0.1,X,X,,,,,,,,,,,,glucose-inhibited division protein A,CELL DIVISION,LIKELYESSENTIAL,FALSE
1679,SP_0121,0.889,0.111,0.332,0.192,,3,1,2,0,,SP_0121,0.791577009,0.188584236,0.434262865,0.217131433,,4,2,2,0,,0.098,5,0.337,0.74945,,metallo-beta-lactamase superfamily protein,TRANSCRIPTION AND TRANSLATION,LIKELYESSENTIAL,FALSE
233,SP_0122,0.362,0.08,0.282,0.2,,2,1,1,0,,SP_0122,0.1,0.1,X,X,,2,2,0,0,,,,,,,conserved hypothetical protein,UNKNOWN,CORE,FALSE
245,SP_0123,0.993,0.008,0.088,0.021,,17,0,17,0,,SP_0123,1.000698544,0.014605326,0.120852495,0.029311036,,17,0,17,0,,-0.008,32,0.213,0.83259,,competence-induced protein Ccs1,VARIOUS,NO-PHENOTYPE,FALSE
152,SP_0124,1.013,0.006,0.076,0.024,,10,0,10,0,,SP_0124,0.986417145,0.022649025,0.150495929,0.047590991,,10,0,10,0,,0.026,18,0.495,0.62661,,hypothetical protein,UNKNOWN,VIVO,FALSE
185,SP_0125,0.938,0.009,0.094,0.03,,10,0,10,0,,SP_0125,0.964990763,0.028196064,0.167916836,0.053099966,,10,0,10,0,,-0.027,18,0.445,0.6616,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
107,SP_0126,0.1,0.1,X,X,,,,,,,SP_0126,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
683,SP_0127,0.741,0,0.015,0.011,,2,0,2,0,,SP_0127,0.538404671,0.054401257,0.23324077,0.134661621,,3,1,2,0,,0.203,3,1.503,0.2298,,conserved hypothetical protein,UNKNOWN,CORE,FALSE
437,SP_0128,0.701,0.1,0.316,0.088,,13,4,9,0,,SP_0128,0.606107167,0.111391978,0.333754368,0.092566807,,13,2,11,0,,0.095,24,0.745,0.46356,,putative ribosomal-protein-alanine acetyltransferase,TRANSCRIPTION AND TRANSLATION,CORE,FALSE
1010,SP_0129,0.876,0.009,0.095,0.048,,4,0,4,0,,SP_0129,0.808685165,0.030028681,0.173287856,0.086643928,,4,0,4,0,,0.068,6,0.683,0.52014,,DNA-binding/iron metalloprotein/AP endonuclease,VARIOUS,CORE,FALSE
1513,SP_0130,0.859,0.02,0.143,0.031,,21,0,21,0,M,SP_0130,0.75514568,0.05153185,0.227006277,0.049536831,,21,0,21,0,M,0.104,40,1.774,0.08369,,"IS1167, transposase, degenerate",,REMOVE,FALSE
351,SP_0131,0.998,0.007,0.083,0.016,,26,0,26,0,M,SP_0131,0.977988601,0.015618025,0.124972098,0.024509045,,26,0,26,0,M,0.02,50,0.678,0.50061,,"IS630-Spn1, transposase Orf2, degenerate",,REMOVE,FALSE
187,SP_0132,0.976,0.005,0.071,0.025,,8,0,8,0,M,SP_0132,1.054006565,0.007274265,0.085289304,0.030154323,,8,0,8,0,M,-0.078,14,1.993,0.06618,,"IS630-Spn1, transposase Orf1, degenerate",,REMOVE,FALSE
563,SP_0133,0.999,0.013,0.116,0.014,,73,0,73,0,,SP_0133,0.996057337,0.027608044,0.166156686,0.018694088,,79,0,79,0,,0.003,150,0.145,0.88489,,hypothetical protein,UNKNOWN,VIVO,FALSE
206,SP_0134,1.009,0.007,0.082,0.022,,14,0,14,0,,SP_0134,1.023188122,0.006674798,0.081699434,0.021835092,,14,0,14,0,,-0.015,26,0.474,0.63961,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
443,SP_0135,1.03,0.008,0.087,0.011,,61,0,61,0,,SP_0135,1.056030798,0.016862711,0.129856502,0.016626421,,61,0,61,0,,-0.026,120,1.305,0.19455,,putative glycosyl transferase,UNKNOWN,VIVO,FALSE
875,SP_0136,0.994,0.008,0.09,0.008,,141,0,141,0,,SP_0136,0.995882736,0.019433608,0.139404475,0.01161704,,144,0,144,0,,-0.002,283,0.168,0.86648,,"glycosyl transferase, family 2",UNKNOWN,NO-PHENOTYPE,FALSE
1616,SP_0137,1.013,0.005,0.072,0.005,,228,0,228,0,,SP_0137,1.030725799,0.012783363,0.113063537,0.007504291,,227,0,227,0,,-0.018,453,1.982,0.04813,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
467,SP_0138,0.997,0.012,0.108,0.012,,86,0,86,0,,SP_0138,1.027634764,0.020998345,0.144908058,0.015360223,,89,0,89,0,,-0.031,173,1.585,0.11475,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
755,SP_0139,1.006,0.005,0.072,0.006,,158,0,158,0,,SP_0139,1.010109759,0.015517598,0.124569652,0.009727256,,164,0,164,0,,-0.004,320,0.376,0.70695,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
1171,SP_0140,1.005,0.01,0.101,0.007,ugd,182,0,182,0,,SP_0140,1.009019711,0.017829352,0.133526598,0.009712631,ugd,189,1,188,0,,-0.004,369,0.362,0.7175,,"UDP-glucose 6-dehydrogenase, authentic frameshift",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
863,SP_0141,0.982,0.033,0.181,0.03,,36,1,35,0,,SP_0141,1.008732659,0.038371564,0.19588661,0.032647768,,36,1,35,0,,-0.027,70,0.604,0.54809,,transcriptional regulator,REGULATOR,NO-PHENOTYPE,FALSE
233,SP_0142,0.778,0.001,0.032,0.019,,3,0,3,0,,SP_0142,0.517884738,0.013804812,0.117493879,0.067835122,,3,0,3,0,,0.26,4,3.693,0.02096,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
677,SP_0143,1.008,0.004,0.064,0.008,,71,0,71,0,,SP_0143,1.039999055,0.011737765,0.108340968,0.012594382,,74,0,74,0,,-0.032,143,2.21,0.02868,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
665,SP_0144,1.002,0.006,0.075,0.012,,40,0,40,0,,SP_0144,1.052332522,0.00984978,0.099246058,0.01549963,,41,0,41,0,,-0.051,79,2.596,0.01125,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1226,SP_0145,1.006,0.006,0.075,0.009,,76,0,76,0,,SP_0145,1.048222646,0.014237894,0.119322645,0.013778192,,75,0,75,0,,-0.043,149,2.631,0.00942,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
656,SP_0146,1.006,0.006,0.079,0.012,,45,0,45,0,,SP_0146,1.047160539,0.010486981,0.102405963,0.01526578,,45,0,45,0,,-0.041,88,2.149,0.0344,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
209,SP_0147,0.998,0.005,0.068,0.021,,11,0,11,0,,SP_0147,1.041053227,0.001829032,0.042767182,0.012894791,,11,0,11,0,,-0.043,20,1.789,0.08883,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
830,SP_0148,0.896,0.009,0.094,0.038,,6,0,6,0,,SP_0148,0.731527076,0.019337054,0.139057738,0.049164335,,8,0,8,0,,0.164,12,2.641,0.02152,,"ABC transporter, substrate-binding protein",TRANSPORT,PHENOTYPED,FALSE
854,SP_0149,0.997,0.004,0.065,0.01,,42,0,42,0,,SP_0149,1.028932328,0.011405221,0.106795229,0.016099987,,44,0,44,0,,-0.032,84,1.681,0.09657,,lipoprotein,TRANSPORT,PHENOTYPED,FALSE
1373,SP_0150,0.992,0.006,0.081,0.009,,81,0,81,0,,SP_0150,1.017868784,0.013448055,0.11596575,0.012806275,,82,0,82,0,,-0.026,161,1.635,0.10397,,"peptidase, M20/M25/M40 family",AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
1061,SP_0151,1.024,0.005,0.071,0.011,,41,0,41,0,,SP_0151,1.068131967,0.00970437,0.098510762,0.015384796,,41,0,41,0,,-0.044,80,2.347,0.0214,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
692,SP_0152,0.995,0.004,0.066,0.011,,34,0,34,0,,SP_0152,1.046462655,0.005663446,0.07525587,0.012906275,,34,0,34,0,,-0.051,66,2.983,0.004,,"putative ABC transporter, permease protein",TRANSPORT,PHENOTYPED,FALSE
569,SP_0153,1.009,0.003,0.056,0.007,,58,0,58,0,,SP_0153,1.042807912,0.011351719,0.106544447,0.013989971,,58,0,58,0,,-0.033,114,2.112,0.03691,,putative membrane protein,UNKNOWN,NO-PHENOTYPE,FALSE
614,SP_0154,0.995,0.004,0.061,0.008,,57,0,57,0,,SP_0154,1.045315371,0.010084219,0.10042021,0.013073598,,59,0,59,0,,-0.05,114,3.262,0.00146,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
1646,SP_0155,0.998,0.004,0.062,0.005,,156,0,156,0,,SP_0155,1.042720282,0.011926737,0.109209603,0.008743766,,156,0,156,0,,-0.045,310,4.483,0.00001,,putative sensor histidine kinase,REGULATOR,PHENOTYPED,FALSE
1286,SP_0156,1.006,0.006,0.076,0.008,,94,0,94,0,,SP_0156,1.034368046,0.017487359,0.132239779,0.013639492,,94,2,92,0,,-0.028,186,1.791,0.07486,,DNA-binding response regulator,REGULATOR,NO-PHENOTYPE,FALSE
581,SP_0157,1.007,0.004,0.062,0.008,,60,0,60,0,,SP_0157,1.01214413,0.012135453,0.110161031,0.014221728,,60,0,60,0,,-0.005,118,0.323,0.74715,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
470,SP_0158,0.1,0.1,X,X,,,,,,,SP_0158,0.1,0.1,X,X,,,,,,,,,,,,NrdI family protein,VARIOUS,NO-PHENOTYPE,FALSE
1262,SP_0159,1.02,0.004,0.063,0.01,,42,0,42,0,,SP_0159,1.024436186,0.013509023,0.116228321,0.018151814,,41,0,41,0,,-0.005,81,0.22,0.82644,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
458,SP_0160,0.942,0.012,0.11,0.039,,8,0,8,0,,SP_0160,0.938930725,0.018968125,0.137724817,0.048693076,,8,0,8,0,,0.003,14,0.053,0.95816,,conserved domain protein,UNKNOWN,PHENOTYPED,FALSE
440,SP_0161,1.008,0.005,0.074,0.014,,28,0,28,0,,SP_0161,1.02945047,0.007267088,0.085247214,0.016110209,,28,0,28,0,,-0.021,54,1.002,0.32098,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
95,SP_0162,0.1,0.1,X,X,,,,,,,SP_0162,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
866,SP_0163,0.99,0.016,0.125,0.015,,73,0,73,0,,SP_0163,1.022787618,0.029777823,0.17256252,0.020196915,,73,0,73,0,,-0.033,144,1.328,0.18641,,putative transcriptional regulator PlcR,REGULATOR,NO-PHENOTYPE,FALSE
128,SP_0164,0.987,0.009,0.094,0.031,,9,0,9,0,,SP_0164,1.041013261,0.020790796,0.144190139,0.04806338,,9,0,9,0,,-0.054,16,0.933,0.36471,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
557,SP_0165,0.977,0.005,0.069,0.008,,80,0,80,0,,SP_0165,1.013124084,0.011346242,0.106518741,0.011622148,,84,0,84,0,,-0.036,162,2.596,0.01029,,flavoprotein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
1106,SP_0166,1.002,0.006,0.08,0.006,,165,0,165,0,,SP_0166,1.032965769,0.01571558,0.125361796,0.009671873,,168,0,168,0,,-0.031,331,2.672,0.00792,,"pyridoxal-dependent decarboxylase, Orn/Lys/Arg family",AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
1391,SP_0167,1.004,0.006,0.075,0.006,,135,0,135,0,,SP_0167,1.033400958,0.013721352,0.117138173,0.010119197,,134,0,134,0,,-0.03,267,2.487,0.01349,,hypothetical protein,UNKNOWN,VIVO,FALSE
1178,SP_0168,1,0.008,0.089,0.007,,147,0,147,0,,SP_0168,1.019249596,0.014226082,0.11927314,0.009642662,,153,0,153,0,,-0.019,298,1.58,0.11519,,putative macrolide efflux protein,TRANSPORT,VIVO,FALSE
137,SP_0169,0.992,0.001,0.037,0.026,,2,0,2,0,,SP_0169,1.023349583,0.000892577,0.029876028,0.021125542,,2,0,2,0,,-0.031,2,0.913,0.45781,,"lactose phosphotransferase system repressor, degenerate",REGULATOR,VIVO,FALSE
116,SP_0170,0.999,0.003,0.059,0.021,,8,0,8,0,,SP_0170,0.973786408,0.006193581,0.078699306,0.027824406,,8,0,8,0,,0.025,14,0.721,0.48255,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
233,SP_0171,0.996,0.005,0.074,0.014,,28,0,28,0,,SP_0171,0.99584412,0.017695488,0.133024389,0.024702009,,29,0,29,0,,0,55,0.003,0.99778,,ROK family protein,UNKNOWN,NO-PHENOTYPE,FALSE
104,SP_0172,1.002,0.005,0.071,0.018,,16,0,16,0,,SP_0172,0.942163955,0.022402936,0.149676104,0.037419026,,16,0,16,0,,0.06,30,1.453,0.15658,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1949,SP_0173,1.006,0.007,0.081,0.009,mutL,79,0,79,0,,SP_0173,1.013277823,0.018249561,0.135090936,0.015103626,mutL,80,0,80,0,,-0.008,157,0.429,0.66819,,DNA mismatch repair protein HexB,"DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,FALSE
92,SP_0174,0.1,0.1,X,X,,,,,,,SP_0174,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
467,SP_0175,1.007,0.008,0.091,0.012,,53,0,53,0,,SP_0175,1.020256648,0.018204584,0.134924363,0.018710643,,52,0,52,0,,-0.013,103,0.574,0.56712,,"6,7-dimethyl-8-ribityllumazine synthase",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
1205,SP_0176,1,0.007,0.082,0.007,,126,0,126,0,,SP_0176,1.010162096,0.014032653,0.1184595,0.01059534,,125,0,125,0,,-0.01,249,0.784,0.43367,,"3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
635,SP_0177,0.997,0.005,0.071,0.008,,87,0,87,0,,SP_0177,1.028049565,0.016385236,0.128004827,0.013418552,,91,0,91,0,,-0.031,176,2.041,0.04275,,"riboflavin synthase, alpha subunit",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
1100,SP_0178,1.006,0.006,0.075,0.007,,109,0,109,0,,SP_0178,1.048979793,0.014605388,0.120852754,0.011470836,,111,0,111,0,,-0.043,218,3.188,0.00164,,riboflavin biosynthesis protein RibD,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
