"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"55","SP_0006",59,2156.04528541901,0.211337728513031,0.0662646365528822,3.18929884033053,0.00142618359484402,0.0379509871848325,1912.61199048828,1918.25192750515,2100.4840441224,2196.82042604881,2253.70483491259,2554.39848943682,"SPD_0006","SP_RS00030","SPT_RS00210","SPT_0040","SPD_RS00030","transcription-repair coupling factor","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"mfd","Transcription-repair coupling factor"
"56","SP_2127",60,428.28747277672,-0.265661539646318,0.0843820281060834,-3.14831896801928,0.00164212401374346,0.042968911692954,463.38079119147,466.823446174535,507.898392662394,374.722012903038,391.986123809338,364.914069919546,"SPD_1957","SP_RS10855","SPT_RS10595","SPT_2139","SPD_RS10290","transketolase, C-terminal subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"tktA2","Transketolase, C-terminal subunit"
"57","SP_0370",61,4116.45865040691,-0.171033217660481,0.0546618985096689,-3.1289293332947,0.00175444496624429,0.0451553868361235,4472.09112572707,4214.8827084968,4463.02204616103,3901.75508313864,3953.46004870561,3693.54089021229,"SPD_0337","SP_RS01805","SPT_RS02085","SPT_0413","SPD_RS01795","recombination protein U","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recU","Holliday junction-specific endonuclease (Recombination protein U homolog)"
"58","SP_0117",62,9723.89886834733,-0.169467289326974,0.0543518285697991,-3.11796849869259,0.00182102266176849,0.0461129932092989,11098.3327751586,9802.70664388584,10125.5488069077,9068.07070577756,9057.89473787116,9190.83954048317,"SPD_0126","SP_RS00595","SPT_RS00835","SPT_0163","SPD_RS00685","pneumococcal surface protein A","VARIOUS","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"","Pneumococcal surface protein A"
"59","SP_1045",63,374.905562648905,-0.273587042026315,0.0881655615690482,-3.10310553414954,0.00191501337946036,0.047723349297663,429.171471036395,394.779175309456,443.060299982088,349.471203408224,304.112311438893,328.838914718374,"SPD_0926","SP_RS05175","SPT_RS05445","SPT_1100","SPD_RS04945","conserved hypothetical protein TIGR00147","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","Putative lipid kinase"
"60","SP_2206",64,912.066383794054,0.240345384068566,0.077883382217879,3.08596490322157,0.00202892769209391,0.0497721324466787,816.877099460578,779.601012369267,863.157108806568,936.300016067698,937.320665284746,1139.14240077547,"SPD_2033","SP_RS11265","SPT_RS11000","SPT_2224","SPD_RS10670","ribosomal subunit interface protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"raiA","Ribosome-associated translation inhibitor"
"61","SP_1164",65,871.202477896319,-0.252808600014717,0.0824880359226911,-3.06479112015289,0.0021782206784532,0.052612407156485,1024.20631252164,1008.6197921111,860.455521611555,681.771856359975,764.157564437105,888.003820336538,"SPD_1028","SP_RS05740","SPT_RS05895","SPT_1190","SPD_RS05470","putative acetoin dehydrogenase, E1 component, alpha subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","acetoin dehydrogenase, E1 component subunit alpha"
"62","SP_1200",66,2760.86070246452,-0.172069349203262,0.0562980797720969,-3.05639819155155,0.00224013541235312,0.0531317274270004,2870.47295483038,2930.97180007198,3017.67289682922,2505.89033426533,2566.43222599564,2673.72400279454,"SPD_1060","SP_RS05895","SPT_RS05065","SPT_1026","SPD_RS05625","GTP-binding protein LepA","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Translation elongation factor LepA; GTP-binding protein LepA"
"63","SP_2204",68,2570.08972358732,0.196413731884408,0.0643396157039211,3.05276507693592,0.00226743370961851,0.0531317274270004,2256.77848416964,2511.00641624872,2353.08244685609,2929.09390139841,2830.05366310698,2540.52342974406,"SPD_2031","SP_RS11255","SPT_RS10990","SPT_2222","SPD_RS10660","ribosomal protein L9","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplI","50S ribosomal protein L9"
"64","SP_0605",69,11412.7636613848,0.158705780420699,0.0523649720375162,3.03076224898958,0.00243937245444869,0.0555045616447021,10743.7998208241,10948.3862683744,10513.226569392,12115.3383956117,11429.6261639088,12726.204750198,"SPD_0526","SP_RS02975","SPT_RS03145","SPT_0631","SPD_RS02820","fructose-bisphosphate aldolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"fba","fructose-bisphosphate aldolase"
"65","SP_1714",70,996.660405232828,0.255890018927984,0.0847119172595616,3.02070862289569,0.00252183912195265,0.0565612488780809,850.049773550347,931.303989231506,863.157108806568,981.751473158363,1003.65677854479,1350.04330810539,"SPD_1524","SP_RS08475","SPT_RS08215","SPT_1652","SPD_RS08045","transcriptional regulator, GntR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"66","SP_1744",71,1498.76240863517,0.196358625982745,0.0653682301581306,3.00388469303421,0.00266556327158328,0.0581240880053576,1368.372806203,1337.79768012878,1445.34914933181,1579.69064199556,1546.40679612695,1714.95737802494,"SPD_1554","SP_RS08630","SPT_RS08375","SPT_1682","SPD_RS08205","iojap-related protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsfS","Ribosomal silencing factor RsfS"
"67","SP_1882",72,1059.9712142048,0.22332713922664,0.0743359838048986,3.00429385333463,0.00266198084805513,0.0581240880053576,1040.79264956652,909.046409614652,940.152343864431,1249.41005380339,1067.40836791158,1153.01746046822,"SPD_1662","SP_RS09335","SPT_RS08960","SPT_1799","SPD_RS08790","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"68","SP_2235",73,246.918470477896,0.276924573568096,0.0934086100604294,2.96465789812035,0.00303019693466599,0.0651699888688439,212.512443387587,212.0327321395,216.126975601019,275.738839683368,283.436120292906,281.663711762996,"SPD_2063","SP_RS11425","SPT_RS11155","SPT_2255","SPD_RS10830","response regulator ComE","REGULATOR","Intracellular","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING","Cellular community","Signal transduction","Transcription",3,"comE","Response regulator of the competence regulon ComE"
"69","SP_0026",74,1899.04358707997,0.183889347409147,0.0623635788105589,2.94866572631672,0.00319148971535927,0.0656363628098913,1815.16726034958,1775.92056311316,1703.35072645553,2103.89744710789,2090.87982963794,1905.04569581573,"SPD_0031","SP_RS00170","SPT_RS00330","SPT_0065","SPD_RS00170","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"70","SP_1021",75,1016.98183910277,0.217083247019363,0.0735076265745668,2.95320713149611,0.00314490865066507,0.0656363628098913,921.578352056413,964.104632877395,891.523774354202,997.911991235044,1168.20479974827,1158.56748434533,"SPD_0907","SP_RS05070","SPT_RS05310","SPT_1073","SPD_RS04835","HemK protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"hemK","HemK protein"
"71","SP_1564",76,1850.25093765602,0.197687343120867,0.0670378667512264,2.94889071954621,0.00318916724258244,0.0656363628098913,1648.26724383543,1748.39145148179,1715.50786883308,1866.53983785664,1919.43974471913,2203.35947921003,"SPD_1394","SP_RS07710","SPT_RS07480","SPT_1504","SPD_RS07340","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"72","SP_1800",77,178.648992458102,-0.292851858227498,0.099541488829,-2.94200801768779,0.00326091484023664,0.0656363628098913,217.695673714113,189.775152522646,217.477769198525,131.304209373032,160.2404813814,155.400668558894,"SPD_1587","SP_RS08935","SPT_RS08575","SPT_1724","SPD_RS08385","putative transcriptional activator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"73","SP_2156",78,1457.61837715551,-0.184115441655738,0.0625622245688313,-2.94291711851092,0.00325135451321941,0.0656363628098913,1598.50823270078,1536.35871934229,1550.71104993731,1392.83465173393,1342.22940856033,1325.06820065843,"SPD_1984","SP_RS11000","SPT_RS10740","SPT_2169","SPD_RS10425","SPFH domain/Band 7 family","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"74","SP_0266",79,25052.0302910775,0.151242569906,0.0521862255767739,2.89813199238752,0.00375392568457606,0.0746033332251191,25071.2850894087,23354.6440016527,22497.4673664685,25666.9428352884,27178.8532614,26542.9891922468,"SPD_0248","SP_RS01305","SPT_RS01580","SPT_0313","SPD_RS01330","glucosamine--fructose-6-phosphate aminotransferase, isomerizing","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","glucosamine--fructose-6-phosphate aminotransferase"
"75","SP_0019",80,8672.63809780052,0.140687497987939,0.0490837026965934,2.86627720116363,0.00415330393742435,0.0796227627841018,8242.37286524245,7955.32753568699,8477.58061794995,9048.8800905615,9245.70347411388,9065.96400324834,"SPD_0024","SP_RS00135","SPT_RS00300","SPT_0059","SPD_RS00140","adenylosuccinate synthetase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purA","adenylosuccinate synthetase"
"76","SP_0037",81,1501.86308032586,0.181358386308697,0.0634512201694526,2.85823323530047,0.0042600713846271,0.0796227627841018,1412.94858701113,1415.11348300838,1357.5475654939,1674.63368569606,1538.6532244472,1612.28193629853,"SPD_0043","SP_RS00225","SPT_RS00380","SPT_0075","SPD_RS00225","fatty acid/phospholipid synthesis protein PlsX","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"plsX","glycerol-3-phosphate acyltransferase PlsX"
"77","SP_0445",82,505.04305011358,-0.25352260793872,0.0884709163389986,-2.86560395698044,0.004162145902751,0.0796227627841018,640.647268358676,580.454247376366,468.725378334709,464.614894704575,454.014697247299,421.801814659855,"SPD_0404","SP_RS02190","SPT_RS02410","SPT_0481","SPD_RS02150","acetolactate synthase, large subunit, biosynthetic type","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvB","acetolactate synthase catalytic subunit (EC 2.2.1.6)"
"78","SP_1665",83,4667.26681032268,0.168658380313801,0.0588127374725641,2.86771858549314,0.0041344309798202,0.0796227627841018,4033.58984010293,4602.63317445357,4461.67125256353,4783.51335069754,4996.74619361354,5125.44705050495,"SPD_1478","SP_RS08225","SPT_RS07975","SPT_1604","SPD_RS07800","ylmE protein","CELL DIVISION",NA,"CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"YlmE","YlmE Protein"
"79","SP_2176",84,2164.04640686462,-0.170005622904825,0.0594260019636033,-2.86079522914814,0.00422579896736905,0.0796227627841018,2423.6785006838,2281.40191072749,2207.1967383254,2001.88417674884,2044.35839955947,2025.75871514273,"SPD_2005","SP_RS11100","SPT_RS10840","SPT_2191","SPD_RS10525","D-alanine-activating enzyme","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"dltA","D-alanine--poly(phosphoribitol) ligase subunit 1"
"80","SP_0690",85,2814.9578021218,0.169125005765439,0.0593526322468826,2.84949461149336,0.00437887474948357,0.0808803924316377,2723.26921355703,2573.09334886415,2608.38243678479,3164.43144589007,2999.77073209695,2820.79963553778,"SPD_0600","SP_RS03380","SPT_RS03545","SPT_0712","SPD_RS03210","cell division protein DivIB","CELL DIVISION","Membrane","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"ftsQ/divIB","Cell division septal protein FtsQ"
"81","SP_1040",86,483.963587883466,0.230767874284719,0.0811887162640229,2.8423638764563,0.0044780349427455,0.0810064682253939,445.75780808128,434.022802528645,426.850776812012,530.266999391091,516.04327068526,550.839869802509,"SPD_0921","SP_RS05150","n.p","n.p.","SPD_RS04920","site-specific recombinase, resolvase family","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","resolvase family site-specific recombinase"
"82","SP_1464",87,179.750763516226,-0.283757600267971,0.0998586799716407,-2.84159174093385,0.00448889346217151,0.0810064682253939,197.999398473313,220.232893050972,208.02221401598,176.755666463697,146.456353950742,129.038055142653,"SPD_1293","SP_RS07195","SPT_RS04035","SPT_0811","SPD_RS06805","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"83","SP_2205",88,7364.34831070047,0.144107813823698,0.0508025804336708,2.8366238996826,0.00455932843894343,0.0813425641947862,7288.65848516158,6878.17782738715,6744.51243234929,7839.87133194981,7664.83635941028,7770.03342794471,"SPD_2032","SP_RS11260","SPT_RS10995","SPT_2223","SPD_RS10665","DHH subfamily 1 protein","REGULATOR",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","c-di-AMP phosphodiesterase"
"84","SP_2109",89,3165.61174665726,-0.162490050533855,0.0577329245502254,-2.81451272042341,0.00488512442585029,0.0861757904335389,3354.58666732796,3199.8199328124,3535.02684467416,2885.66250906733,3061.79930553492,2956.77522052682,"SPD_1935","SP_RS10750","SPT_RS10495","SPT_2117","SPD_RS10190","maltodextrin ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malC","Maltodextrin ABC transporter"
"85","SP_1790",90,1724.40930041458,0.173076782931333,0.0617887381030153,2.80110564230615,0.00509278441356169,0.0878645222999104,1560.15232828448,1688.64742198392,1576.37612828993,1853.40941691934,1866.88775888975,1800.98274812004,"SPD_1580","SP_RS08885","SPT_RS08540","SPT_1717","SPD_RS08350","ATPase, AAA family","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"rarA","Replication-associated recombination protein RarA"
"86","SP_2219",91,2371.98945496553,0.159055309717966,0.0567398603980291,2.80323759350474,0.00505923833571043,0.0878645222999104,2242.26543925537,2274.95892715419,2166.67293040021,2467.50910383321,2523.35682777484,2557.17350137537,"SPD_2046","SP_RS11330","SPT_RS11065","SPT_2237","SPD_RS10735","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ecfT","Energy-coupling factor transporter transmembrane protein EcfT"
"87","SP_1923",92,5874.65817737844,0.164638351659076,0.0590095405388976,2.79002937754702,0.00527032592015142,0.08993925755041,5447.57507317936,5407.42039533664,5659.82517355167,6168.26774339313,5791.05653680521,6773.80414200465,"SPD_1726","SP_RS09670","SPT_RS09315","SPT_1872","SPD_RS09125","pneumolysin","VARIOUS",NA,"CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"ply","Pneumolysin (Thiol-activated cytolysin)"
"88","SP_2239",93,2168.62505501646,0.16145941349089,0.058380631569365,2.7656332100322,0.00568123960332186,0.0959090986797346,2055.66914750041,1966.2814414152,2086.97610814734,2278.633048812,2264.04293048558,2360.1476537382,"SPD_2068","SP_RS11450","SPT_RS11180","SPT_2260","SPD_RS10855","serine protease","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"htrA","Serine protease"
"89","SP_0462",94,749.300360524197,0.20828270832694,0.0757054756128734,2.75122382682082,0.00593730599702688,0.0991656427163001,695.589509819858,728.057143782869,625.417435645447,832.266680949065,798.61788301375,815.853509934194,"n.p.","SP_RS02280","SPT_RS02500","SPT_0501","n.p","cell wall surface anchor family protein","VARIOUS","Cell Wall","CELLULAR PROCESSES",NA,NA,"Structural proteins",NA,NA,1,"","cell wall surface anchor family protein"
"90","SP_1162",95,1241.22104281355,-0.215274177330299,0.0783457119292756,-2.74774677553038,0.00600063333556245,0.0991683614403479,1349.7131770275,1378.21275890675,1327.83010634876,953.470566524172,1144.94408470903,1293.15556336508,"SPD_1026","SP_RS05730","SPT_RS05885","SPT_1188","SPD_RS05460","putative acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,""," dihydrolipoamide acetyltransferase"
"91","SP_2077",96,834.815174873149,0.204606024688618,0.0745629637578071,2.74407043895428,0.00606825154589283,0.0992411971567889,781.631133240198,716.928353974442,796.968222528756,898.928818015374,852.892884771966,961.541636708158,"SPD_1904","SP_RS10580","SPT_RS10340","SPT_2088","SPD_RS10030","putative transcriptional repressor","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Amino acid metabolism",NA,2,"argR","Arginine repressor"
"92","SP_1275",97,1954.37277957076,-0.169868560316005,0.0620921389506029,-2.73574985798352,0.00622383168561042,0.100736244808334,2143.78406305136,2075.2264363819,2023.48880906454,1866.53983785664,1713.53934122368,1903.65818984645,"SPD_1131","SP_RS06250","SPT_RS04715","SPT_0952","SPD_RS05980","carbamoyl-phosphate synthase, large subunit","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"CarB","Carbamoyl-phosphate synthase, large subunit"
"93","SP_0553",98,6071.32770599987,-0.152462828863526,0.0559219735340447,-2.7263492188935,0.00640392040094362,0.102593418668178,5957.60493730957,6696.01710999659,6602.67910461112,5667.29168301603,5646.3231987833,5858.0502022826,"SPD_0479","SP_RS02715","SPT_RS02905","SPT_0583","SPD_RS02555","N utilization substance protein A","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"nusA","transcription elongation factor/antiterminator"
"94","SP_0447",99,573.975660393954,-0.224828745489048,0.0827872498985645,-2.71574120126614,0.00661275875573024,0.104869002489863,584.66838083219,695.84222591637,606.506325280358,553.49774412632,499.674619361354,503.66466684713,"SPD_0406","SP_RS02200","SPT_RS02420","SPT_0483","SPD_RS02160","ketol-acid reductoisomerase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvC","ketol-acid reductoisomerase (EC 1.1.1.86)"
"95","SP_0599",100,633.23313711437,0.209777928206055,0.0776998004676795,2.69985156903094,0.00693704180495579,0.108911556337806,577.411858375053,612.669165242865,538.96664540504,675.711662081219,706.436530821224,688.202960760817,"SPD_0521","SP_RS02950","SPT_RS03120","SPT_0626","SPD_RS02795","transmembrane protein Vexp1","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"vex1","ABC-type antimicrobial peptide transport system, permease component"
"96","SP_0682",101,2652.40997007425,0.165689932674253,0.06147291560026,2.69533226228742,0.00703184724605042,0.109259873951609,2284.76792793288,2532.67827008618,2632.69672153991,2758.39842921347,2817.13104364074,2888.7874280323,"SPD_0594","SP_RS03350","SPT_RS03515","SPT_0706","SPD_RS03180","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"97","SP_1271",102,6300.55377102242,-0.140158612701665,0.0520611554203153,-2.69219174200219,0.00709841219303448,0.109259873951609,6666.6708459784,6636.85880627811,6586.46958144104,6274.32114327135,5903.0525721793,5735.94967698632,"SPD_1127","SP_RS06230","SPT_RS04735","SPT_0957","SPD_RS05960","putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"IspD","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
