"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"55","SP_0006",58,1954.55037451239,1.29914824233954,0.0961458547286319,13.5122647357636,1.32385319930333e-41,4.95760198083936e-40,1012.16966362004,1046.10221655895,1309.54007320487,2884.85302899544,2581.28794346874,2893.34932122633,"SPD_0006","SP_RS00030","SPT_RS00210","SPT_0040","SPD_RS00030","transcription-repair coupling factor","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"mfd","Transcription-repair coupling factor"
"56","SP_2106",59,2510.65350982715,0.987762951431531,0.0732387083135436,13.4868974914577,1.8679709386541e-41,6.87666589619782e-40,1637.00779069919,1797.38020327225,1613.16141505434,3217.85340853857,3322.93049785471,3475.58774354386,"SPD_1932","SP_RS10735","SPT_RS10480","SPT_2114","SPD_RS10175","glycogen phosphorylase family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"malP","glycogen phosphorylase"
"57","SP_2097",60,1470.10891157825,1.0691468184514,0.0803616949324852,13.3041845290798,2.1886802716915e-40,7.92302258352325e-39,922.785462879835,977.260010605145,944.087029519788,1873.77415639297,2138.16168186486,1964.58512820691,"SPD_1923","SP_RS10680","SPT_RS10430","SPT_2106","SPD_RS10120","putative 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
"58","SP_0057",61,890.206972392209,1.38904674355723,0.104951572614975,13.2351208176088,5.50082099660941e-40,1.9586529843665e-38,426.064690194979,513.323405264265,533.413785984787,1259.53511433413,1189.93345773349,1418.9713808416,"SPD_0063","SP_RS00325","SPT_RS00485","SPT_0095","SPD_RS00335","beta-N-acetylhexosaminidase","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","beta-N-acetylhexosaminidase"
"59","SP_0024",63,781.520750141296,1.35758651658281,0.103141880396074,13.1623207892813,1.4457578249898e-39,4.98442221567912e-38,423.93649493926,472.916023508769,415.287549642135,1095.62301041394,1016.40149514735,1264.95992719632,"SPD_0030","SP_RS00160","SPT_RS00325","SPT_0064","SPD_RS00165","conserved hypothetical protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"60","SP_0288",65,696.288138849511,-1.58660267261775,0.121688176297717,-13.0382648576805,7.41248069157757e-39,2.47690893263177e-37,1109.64100633198,956.308034880073,1069.59615563386,434.798423030413,287.154080946102,320.231132274644,"SPD_0268","SP_RS01415","SPT_RS01690","SPT_0334","SPD_RS01435","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"61","SP_1802",66,554.247185638286,-1.51335585997334,0.117000353522396,-12.9346263871216,2.87014923687125e-38,9.44540021588539e-37,770.406682570342,745.291707934705,956.084225398338,286.414834218447,290.252865992283,277.032797715601,"SPD_1588","SP_RS08945","SPT_RS08585","SPT_1726","SPD_RS08395","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"62","SP_2202",67,727.747896976212,1.33904498385085,0.103676469394774,12.9156113404297,3.67513486026457e-38,1.19140192783502e-36,413.721157711808,380.128702440593,426.361884299259,1193.97027276606,981.281931290636,971.02343334892,"SPD_2029","SP_RS11245","SPT_RS10980","SPT_2220","SPD_RS10650","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"veg",""
"63","SP_1809",68,594.70229105068,1.46418899579057,0.114261656679554,12.8143511860402,1.36273456735997e-37,4.35273452986155e-36,301.778087260979,260.403126868752,373.758794677922,840.265206411949,891.417164951388,900.591366133089,"SPD_1594","SP_RS08980","SPT_RS08620","SPT_1732","SPD_RS08430","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"64","SP_0871",69,1536.1501574035,-1.05040550500664,0.0831010779258647,-12.6400948245668,1.26900818377944e-36,3.99461706546222e-35,1968.58061154024,2134.10838456805,2121.6579480606,1064.56598019748,910.009875228474,1017.97814482614,"SPD_0766","SP_RS04290","SPT_RS06610","SPT_1330","SPD_RS04065","conserved hypothetical protein","UNKNOWN",NA,"METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"sufB","Iron-sulfur cluster assembly protein SufB"
"65","SP_0149",70,1847.46331890054,1.05407522246522,0.0838644822206707,12.5687918717682,3.13477555730856e-36,9.72676072924885e-35,1228.39430160111,1189.77290724516,1170.18802876939,2493.18937015455,2261.08015536337,2742.15515026968,"SPD_0151","SP_RS00770","SPT_RS01000","SPT_0196","SPD_RS00835","lipoprotein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"66","SP_2058",71,5606.47338545391,0.806874647368003,0.0642831994928142,12.5518744202861,3.8821019360757e-36,1.18759512748682e-34,4130.82699135092,4045.22788463355,4040.28642740726,6949.87320621629,6949.54193023516,7523.08387288027,"SPD_1868","SP_RS10405","SPT_RS10165","SPT_2053","SPD_RS09850","queuine tRNA-ribosyltransferase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"tgt","queuine tRNA-ribosyltransferase"
"67","SP_2057",72,4357.33057231611,0.893521750458898,0.0714628698769279,12.5033006930411,7.16148815337283e-36,2.1603822596008e-34,2851.7816426637,3193.67972837884,3090.66223055891,5869.77871091058,5783.36582452239,5354.71529686223,"SPD_1867","SP_RS10400","SPT_RS10160","SPT_2052","SPD_RS09845","conserved hypothetical protein","UNKNOWN","Membrane","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"oaTA"," peptidoglycan O-acetyltransferase OatA"
"68","SP_2126",73,6241.1960219827,0.796042633745226,0.0643855966855267,12.3636756467952,4.10928127102867e-35,1.22265190694168e-33,4675.21933776389,4557.05472020317,4433.42530773515,7553.75990486964,7992.79956244941,8234.91729887493,"SPD_1956","SP_RS10850","SPT_RS10590","SPT_2138","SPD_RS10285","dihydroxy-acid dehydratase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvD","Dihydroxy-acid dehydratase"
"69","SP_0022",74,719.70588794228,1.44366737404574,0.116831879659607,12.3567931822368,4.47661319237415e-35,1.31394646673468e-33,417.977548223246,425.025793280033,307.31278673518,969.669498980525,1042.22470386553,1156.02499656917,"SPD_0028","SP_RS00150","SPT_RS00315","SPT_0062","SPD_RS00155","conserved hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"70","SP_0038",75,488.101872271005,1.28899711834444,0.104914168098086,12.2862063505031,1.07430397367669e-34,3.11118430776768e-33,277.942300396924,299.3139389296,269.475476656674,705.684742140631,655.909501441635,720.285274060563,"SPD_0044","SP_RS00230","SPT_RS00385","SPT_0076","SPD_RS00230","putative acyl carrier protein","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,""," acyl carrier protein"
"71","SP_1004",76,1381.80319705101,-0.988464154121942,0.0808567241662902,-12.2248849964421,2.28905415485808e-34,6.54187582151546e-33,1766.82770129806,1842.27729411169,1908.47700591097,974.845670683268,930.668442203014,867.723068099035,"SPD_0890","SP_RS04980","SPT_RS05185","SPT_1050","SPD_RS04745","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"72","SP_2091",77,2371.43627572627,0.937484109660041,0.0767119589134388,12.2208339213172,2.40603835859761e-34,6.78690300632987e-33,1511.44427061176,1647.72323380745,1718.36759429701,2952.1432611311,3245.46087170019,3153.47842281013,"SPD_1918","SP_RS10645","SPT_RS10405","SPT_2101","SPD_RS10095","glycerol-3-phosphate dehydrogenase (NAD(P)+)","LIPOPROTEIN","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"gpsA","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
"73","SP_2236",78,335.714690127174,1.63912450152774,0.135194944497452,12.1241552901309,7.86671321983038e-34,2.19057706582969e-32,175.788928122404,127.20842404508,168.883603521135,572.829668436893,511.299532619858,458.277984017672,"SPD_2064","SP_RS11430","SPT_RS11160","SPT_2256","SPD_RS10835","putative sensor histidine kinase ComD","REGULATOR","Membrane","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Cellular community","Signal transduction",NA,2,"comD","sensor histidine kinase ComD"
"74","SP_1805",79,513.04845833429,-1.49163095588199,0.125311215336327,-11.9034114534644,1.1360612833251e-32,3.12344950301534e-31,739.335031836842,709.374035263153,828.729376841417,282.964053083285,304.713862874461,213.174390106581,"SPD_1591","SP_RS08960","SPT_RS08600","SPT_1729","SPD_RS08410","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"75","SP_0120",80,2697.14876555286,0.827598227212633,0.0702595487971547,11.7791565898321,4.99907674921147e-32,1.35724933741091e-30,1980.92414402341,1863.22926983676,1970.30870774658,3518.07136729767,3283.67922060309,3566.67988380967,"SPD_0129","SP_RS00610","SPT_RS00850","SPT_0167","SPD_RS00700","glucose-inhibited division protein A","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GidA","tRNA uridine 5-carboxymethylaminomethyl modification protein GidA"
"76","SP_1650",81,5770.57569015342,-0.820650870818851,0.0701056933407099,-11.7059090597754,1.18878304487065e-31,3.1876997203198e-30,7456.34489793771,7809.10066667328,6867.01034863806,4175.44517354603,4309.37707088898,4006.17598323645,"SPD_1463","SP_RS08145","SPT_RS07895","SPT_1590","SPD_RS07720","manganese ABC transporter, manganese-binding adhesion liprotein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"PsaA","Manganese ABC transporter, Mn-binding componnent"
"77","SP_2226",82,238.942051908718,1.71321215417444,0.148060196063275,11.5710515028784,5.77702814016728e-31,1.53020794151748e-29,93.6405912516437,125.711854350432,115.357652678371,339.901941813458,405.940841049705,353.099430308698,"SPD_2053","SP_RS11365","SPT_RS11100","SPT_2244","SPD_RS10770","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ybcJ","Ribosome-associated protein YbcJ, S4-like RNA binding protein"
"78","SP_0726",83,311.401991290681,-1.52727202285359,0.132069554206531,-11.5641491487526,6.26088254171386e-31,1.63838998561476e-29,500.55152414515,428.018932669329,459.58488827063,181.166009596005,149.774610565413,149.315982497561,"SPD_0632","SP_RS03555","SPT_RS03700","SPT_0742","SPD_RS03375","phosphomethylpyrimidine kinase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiD","bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase"
"79","SP_0148",84,2219.49682817878,0.865923554018667,0.0752231607665278,11.5113954956806,1.1559259577403e-30,2.98889426215707e-29,1587.20802171536,1641.73695502886,1481.19226039028,2839.99287423833,3027.51299011879,2739.33786758104,"SPD_0150","SP_RS00765","SPT_RS00995","SPT_0195","SPD_RS00830","ABC transporter, substrate-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter, substrate-binding protein"
"80","SP_2121",85,2248.97500436073,0.878024195736897,0.077516929433362,11.3268701708792,9.65949817732242e-30,2.46828588719345e-28,1675.31530530214,1520.51480976237,1543.94682344732,2700.23623826427,3044.03984369843,3009.79700568983,"SPD_1950","SP_RS10825","SPT_RS10565","SPT_2132","SPD_RS10265","histidyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"hisS","histidyl-tRNA synthetase"
"81","SP_0766",87,2358.04748897074,-0.849862572878217,0.0753852445258917,-11.2735931046337,1.77188399305934e-29,4.4236000378447e-28,2997.77583720603,2876.40695311346,3229.09141377296,1773.70150347327,1638.224361081,1633.08486517773,"SPD_0667","SP_RS03740","SPT_RS03875","SPT_0779","SPD_RS03550","superoxide dismutase, manganese-dependent","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"sodA","superoxide dismutase, manganese-dependent"
"82","SP_2235",88,199.779162208682,1.64515897631346,0.146380634994607,11.238911324398,2.62600726789091e-29,6.48146339302167e-28,96.6200646096506,89.7941816788801,96.9004282498316,298.492568191514,319.174859756638,297.692870765578,"SPD_2063","SP_RS11425","SPT_RS11155","SPT_2255","SPD_RS10830","response regulator ComE","REGULATOR","Intracellular","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING","Cellular community","Signal transduction","Transcription",3,"comE","Response regulator of the competence regulon ComE"
"83","SP_0071",89,10763.1292308929,0.903764695205853,0.0806040778003785,11.2123942096836,3.54473204914535e-29,8.65073933791427e-28,6917.06022013847,7177.54825553182,8341.74258047836,13088.8128456695,14058.1548261743,14995.4566573651,"SPD_1018","SP_RS00380","SPT_RS05850","SPT_1181","SPD_RS05425","zinc metalloprotease ZmpC","VARIOUS","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"",""
"84","SP_0868",90,2120.74552922185,-0.907163852986965,0.0815700760727666,-11.12128241952,9.88409082358584e-29,2.38536058542538e-27,2640.66467329635,2738.72254120584,2935.62154535918,1459.68042017353,1355.2019935298,1594.58200176641,"SPD_0763","SP_RS04275","SPT_RS06625","SPT_1333","SPD_RS04050","conserved hypothetical protein","UNKNOWN",NA,"METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"sufD","Fe-S cluster assembly scaffold protein sufD"
"85","SP_0151",91,800.955872467609,1.02923077884775,0.092679101896523,11.1053167087969,1.18197570712452e-28,2.82115520425766e-27,522.68475480463,499.854278012433,551.871010413326,993.824966926659,1091.80526460442,1145.69496004418,"SPD_0153","SP_RS00780","SPT_RS01010","SPT_0198","SPD_RS00845","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter ATP-binding protein"
"86","SP_2107",92,1175.2355420858,0.998394545739837,0.0900709852649076,11.0845300826172,1.49131405221105e-28,3.5207979580461e-27,772.534877826061,871.003562285137,705.98883439163,1589.08471274211,1485.3509654694,1627.45029980046,"SPD_1933","SP_RS10740","SPT_RS10485","SPT_2115","SPD_RS10180","4-alpha-glucanotransferase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"malM","4-alpha-glucanotransferase"
"87","SP_0008",93,503.693212927213,1.24243655802546,0.112931214217154,11.0017107903967,3.74949996273747e-28,8.75689668716752e-27,265.173128862609,288.837951067064,340.535790706551,691.881617599983,691.029065298353,744.701724028717,"SPD_0008","SP_RS00040","SPT_RS00220","SPT_0042","SPD_RS00040","hypothetical protein","UNKNOWN","Membrane","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsB",""
"88","SP_1649",94,4124.45165839651,-0.744311120806947,0.0677856450634128,-10.9803649446819,4.75000990090726e-28,1.09755547923091e-26,5132.35567869236,4973.10109531531,5408.88961878346,2941.79091772561,3179.35345738166,3111.21918248063,"SPD_1462","SP_RS08140","SPT_RS07890","SPT_1589","SPD_RS07715","putative manganese ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"PsaC","Manganese ABC transporter, premease component"
"89","SP_0075",95,372.325413721723,1.23168535062451,0.112283098250997,10.9694635239866,5.35894064903481e-28,1.22522306207406e-26,226.43997520852,219.995745113256,214.103803371056,522.793341977044,535.056884640578,515.562732019881,"SPD_0074","SP_RS00395","SPT_RS00550","SPT_0109","SPD_RS00395","phosphorylase, Pnp/Udp family","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","phosphorylase Pnp/Udp family protein"
"90","SP_0048",96,203.363420580545,-2.21117681398365,0.203046210678622,-10.8900176299447,1.28615371847299e-27,2.90992278804513e-26,380.095672671445,240.947720838328,391.293157885034,84.5441378114692,44.4159189952604,78.8839152817305,"SPD_0055","SP_RS00285","SPT_RS00445","SPT_0087","SPD_RS00295","phosphoribosylglycinamide formyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purN","phosphoribosylglycinamide formyltransferase"
"91","SP_2125",97,1500.96586948139,0.814851750220075,0.0751589445303926,10.8417135886011,2.18342460421809e-27,4.88907035088834e-26,1061.54379355272,1128.41354976459,1071.44187807671,1920.35970171766,1964.62971927873,1859.40657449793,"SPD_1954","SP_RS10840","SPT_RS10580","SPT_2136","SPD_RS10280","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","Metal-sulfur cluster biosynthetic enzyme"
"92","SP_0021",98,237.399054216003,1.60078754189005,0.147725069706972,10.8362618820582,2.31747978717096e-27,5.13629193646461e-26,131.096827752301,107.753018014656,103.36045679982,346.803504083782,331.569999941362,403.810518704096,"SPD_0027","SP_RS00145","SPT_RS00310","SPT_0061","SPD_RS00150","putative deoxyuridine 5triphosphate nucleotidohydrolase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"dut","deoxyuridine 5'-triphosphate nucleotidohydrolase"
"93","SP_1803",99,327.95731332523,-1.56062761897051,0.144268302370688,-10.8175364465063,2.84317079048003e-27,6.23774440093194e-26,417.126270120959,532.778811294689,530.645202320506,162.186713352614,186.960031119584,138.046851743028,"SPD_1589","SP_RS08950","SPT_RS08590","SPT_1727","SPD_RS08400","conserved hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"94","SP_0894",100,3304.38811256013,-0.705700375013721,0.0653443616676579,-10.7997133494535,3.45279812701957e-27,7.49947753188652e-26,4009.09422272378,4082.64212699975,4212.86147581411,2463.85773050567,2500.71953226803,2557.15358704943,"SPD_0787","SP_RS04410","SPT_RS06485","SPT_1305","SPD_RS04170","X-pro dipeptidyl-peptidase","TRANSCRIPTION AND TRANSLATION","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"pepX","x-prolyl-dipeptidyl aminopeptidase"
"95","SP_2190",101,5826.29076960789,0.773806300324716,0.0718055636476831,10.7764114786624,4.44905334156098e-27,9.56766718601034e-26,4089.54000338997,4145.49805417497,4645.68338866335,7020.61421948711,7659.16370581059,7397.24524612132,"SPD_2017","SP_RS11185","SPT_RS10920","SPT_2208","SPD_RS10590","choline binding protein A","VARIOUS","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"cbpA","adhesin cbpA"
"96","SP_0202",102,1516.09360664645,0.93029568232515,0.0869672310089944,10.6970829303389,1.05032789923459e-26,2.23658058542895e-25,1087.08213662136,1062.56448320008,973.61858860545,1784.05384687876,2066.8896258027,2122.35295877037,"SPD_0187","SP_RS00980","SPT_RS01260","SPT_0249","SPD_RS01015","anaerobic ribonucleoside-triphosphate reductase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"nrdD","anaerobic ribonucleoside triphosphate reductase"
"97","SP_2044",103,2267.61536706016,0.779461266885345,0.0729683917605465,10.6821768724632,1.23344822387205e-26,2.60101897305834e-25,1773.63792611636,1574.3913187697,1640.84725169715,2858.97217048172,2918.02258515373,2839.8209501423,"SPD_1853","SP_RS10330","SPT_RS10095","SPT_2039","SPD_RS09775","acetate kinase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"ackA","acetate kinase A"
"98","SP_1651",104,406.32217556469,-1.3182218292308,0.123683661875082,-10.6580110036052,1.59982212616523e-26,3.34116697887584e-25,555.884600793849,639.035259614697,551.871010413326,253.632413434408,195.2234579094,242.286311222458,"SPD_1464","SP_RS08150","SPT_RS07900","SPT_1591","SPD_RS07725","thiol peroxidase","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"Tpx","Thiol peroxidase"
