Gene,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Gene.Name,Gene.Description
SPT_0284,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000261717,371,FALSE,0.740244406,NA,,
SPT_0285,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004752857,369,FALSE,1.124073838,NA,,
SPT_0286,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.005314268,371,FALSE,0.688503505,Intracellular,,phosphoglycerate mutase
SPT_1745,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.444907147,371,FALSE,1.006799741,Membrane,,
SPT_0289,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.444907147,371,FALSE,1.213661257,Membrane,,ABC transporter ATP-binding protein
SPT_0293,METABOLISM,METABOLISM,NA,Carbohydrate metabolism,Energy metabolism,NA,2,0.000478784,371,FALSE,1.189347963,Intracellular,,Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)
SPT_0295,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.004747403,371,FALSE,0.584058406,Intracellular,,transcriptional regulator
SPT_0296,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.002013483,371,FALSE,1.435077774,Membrane,CelC,PTS system transporter subunit IIA
SPT_0297,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.007191573,371,FALSE,1.14774191,Membrane,CelA,PTS system transporter subunit IIB
SPT_0298,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.009766503,370,FALSE,0.76692899,Membrane,CelB,PTS system transporter subunit IIC
SPT_0299,METABOLISM,METABOLISM,NA,Carbohydrate metabolism,Energy metabolism,NA,2,0.002390446,370,FALSE,0.724649717,Intracellular,,formate acetyltransferase
SPT_0300,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.008267351,371,FALSE,0.518151024,Intracellular,,fructose-6-phosphate aldolase
SPT_0301,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003026612,371,FALSE,0.72696004,Intracellular,gldA,glycerol dehydrogenase
SPT_0302,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.008845895,371,FALSE,0.388691428,Intracellular,leuS,leucyl-tRNA synthetase
SPT_0304,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.196292162,369,FALSE,0.458980082,Intracellular,,acetyltransferase
SPT_0305,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.135064681,371,FALSE,0.555357742,Intracellular,,acetyltransferase
SPT_0306,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.002391092,371,TRUE,0.645085632,Intracellular,ruvB,Holliday junction DNA helicase RuvB
SPT_0308,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.001513217,371,TRUE,0.57243659,Intracellular,uppS,Undecaprenyl diphosphate synthase (EC 2.5.1.31)
SPT_0309,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.004392758,371,TRUE,0.82513504,Membrane,,phosphatidate cytidylyltransferase
SPT_0310,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.003217868,371,FALSE,0.647070482,Intracellular,,eep protein
SPT_0311,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001876243,371,TRUE,0.651311651,Intracellular,proS,prolyl-tRNA synthetase
SPT_0313,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.008572697,371,TRUE,1.072210097,Intracellular,,glucosamine--fructose-6-phosphate aminotransferase
SPT_0314,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.007709919,371,FALSE,1.341466623,Intracellular,,
SPT_0315,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.005636555,371,FALSE,1.866151907,Intracellular,,alkaline amylopullulanase
SPT_0316,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.000838546,371,FALSE,0.703707218,Intracellular,rpsL,30S ribosomal protein S12
SPT_0317,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,FALSE,0.552068447,Intracellular,rpsG,30S ribosomal protein S7
SPT_0318,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001429561,371,TRUE,0.396396367,Intracellular,fusA,elongation factor G
SPT_0319,GENETIC INFORMATION PROCESSING,NA,NA,Replication,NA,NA,1,0.003899656,371,TRUE,0.489675036,Intracellular,polC,DNA polymerase III PolC
SPT_0321,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.044794145,370,FALSE,1.251160643,Intracellular,,
SPT_0322,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008855599,361,FALSE,1.2611751,NA,,
SPT_0323,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.01022943,371,FALSE,0.608308318,Intracellular,,aminopeptidase
SPT_0324,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007040599,355,FALSE,1.464031177,Membrane,,
SPT_0325,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.024991753,369,FALSE,0.793596547,Intracellular,,ribosomal small subunit pseudouridine synthase A
SPT_0326,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.005309987,371,FALSE,0.443590024,Intracellular,,aminopeptidase
SPT_0327,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.000150769,371,FALSE,1.89948924,Membrane,,PTS system mannose-specific transporter subunit IID
SPT_0328,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.000427921,371,FALSE,1.484704518,Membrane,,PTS system mannose-specific transporter subunit IIC
SPT_0329,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.001984205,371,FALSE,1.12090787,Membrane,,PTS system mannose-specific transporter subunit IIAB
SPT_0330,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.004536302,371,FALSE,1.681331133,Intracellular,,alcohol dehydrogenase
SPT_0332,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.004011903,370,FALSE,0.416872208,Intracellular,, Cof family protein
SPT_0334,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.02247668,371,FALSE,0.923468103,NA,,
SPT_0335,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.027894721,371,FALSE,0.781568,Intracellular,,Dihydropteroate synthase (EC 2.5.1.15)
SPT_0336,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.012865194,371,TRUE,0.427645864,Intracellular,,Dihydrofolate synthase (EC 6.3.2.12) 
SPT_0337,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.004508269,371,TRUE,0.543121142,Intracellular,,GTP cyclohydrolase I (EC 3.5.4.16) type 1
SPT_0338,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.010732087,371,TRUE,0.443228073,Intracellular,,"Bifunctional folate synthesis protein [Includes: Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase); 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase) (HPPK)]"
SPT_0339,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005647368,371,FALSE,0.593788518,NA,,
SPT_0340,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.000808421,371,FALSE,0.799822953,Intracellular,rplM,50S ribosomal protein L13
SPT_0341,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001058499,371,FALSE,0.777675408,Intracellular,rplI,30S ribosomal protein S9
SPT_0342,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.15579455,182,FALSE,0.879256813,NA,,
SPT_0353,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.055887006,258,FALSE,0.925404896,NA,,
SPT_0608,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.250854132,370,FALSE,1.444306106,Intracellular,bglA-2,Beta-glucosidase/6-phospho-beta-glucosidase/beta- galactosidase
SPT_0354,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.250854132,370,FALSE,10.04699999,Intracellular,celA,6-phospho-beta-glucosidase
SPT_0355,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003273182,258,FALSE,2.945260405,Membrane,,
SPT_0356,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.003475919,258,FALSE,8.536786999,Membrane,celB,PTS system cellobiose transporter subunit IIB
SPT_0357,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.019394061,257,FALSE,8.624222283,Intracellular,,transcriptional regulator
SPT_0358,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.000305653,258,FALSE,6.295365364,Membrane,celC,cellobiose phosphotransferase system IIA component
SPT_0359,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.017313889,258,FALSE,4.526912134,NA,,
SPT_0360,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.003420332,258,FALSE,4.469203095,Membrane,celD,cellobiose phosphotransferase system IIC component
SPT_0361,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.00183093,348,FALSE,0.881149961,NA,,
SPT_0362,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.047685649,370,FALSE,0.532351695,Intracellular,,glycosyl hydrolase
SPT_0363,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.010586913,370,FALSE,0.504721944,Intracellular,,glutathione peroxidase
SPT_0364,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.125708432,368,FALSE,0.619643826,Capsule,,hyaluronidase
SPT_0366,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.006016967,370,FALSE,1.870474079,Intracellular,,keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase
SPT_0367,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.005935221,370,FALSE,2.11716412,Intracellular,,Carbohydrate kinase
SPT_0368,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006003649,370,FALSE,1.812377615,NA,,
SPT_0369,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003114696,370,FALSE,1.906261519,Intracellular,,gluconate 5-dehydrogenase
SPT_0370,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.009399835,370,FALSE,1.527534561,Intracellular,,PTS system transporter subunit IIA
SPT_0371,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.006673962,370,FALSE,1.517945443,Intracellular,,glucuronyl hydrolase
SPT_0372,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.011868418,370,FALSE,0.89546028,Membrane,,PTS system transporter subunit IIB
SPT_0374,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.004400772,370,FALSE,2.004551415,Membrane,,PTS system transporter subunit IID
SPT_0375,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.018818478,370,FALSE,1.162468188,Membrane,YajC,preprotein translocase subunit YajC
SPT_0376,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.012604698,370,FALSE,1.17898241,Intracellular,,
SPT_0377,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Carbohydrate metabolism,NA,2,0.000274766,370,FALSE,0.41743767,Intracellular,RegR,Sugar binding transcriptional regulator RegR
SPT_0382,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.305116417,371,FALSE,0.568586008,NA,,
SPT_0383,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.007147572,371,FALSE,0.680411639,Intracellular,,
SPT_0384,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005508981,371,FALSE,0.568261335,Intracellular,MraW,S-adenosyl-methyltransferase MraW
SPT_0385,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,0.000232871,371,TRUE,0.564960924,Cell Wall,FtsL, Cell division protein FtsL
SPT_0386,METABOLISM,CELLULAR PROCESSES,NA,Cell wall metabolism,Cell division,NA,2,0.009859645,371,TRUE,0.35739739,Cell Wall,,Penicillin-binding protein 2x
SPT_0387,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.013908102,371,TRUE,2.307011559,Cell Wall,MraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) 
SPT_0388,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.008340454,371,FALSE,2.269715449,Intracellular,,ATP-dependent Clp protease ATP-binding subunit
SPT_0389,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003580144,371,FALSE,0.761163504,Intracellular,, S-ribosylhomocysteine lyase (EC 4.4.1.21) 
SPT_0390,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005056388,371,FALSE,0.480663826,NA,,
SPT_0391,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.010888451,371,FALSE,1.409443884,Intracellular,," Glucan 1,6-alpha-glucosidase (EC 3.2.1.70)"
SPT_0392,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.044087934,368,FALSE,1.522605782,Capsule,cps4A,capsular polysaccharide biosynthesis protein Cps4A
SPT_0393,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.109700323,368,FALSE,0.384519701,Capsule,cps4B,capsular polysaccharide biosynthesis protein Cps4B
SPT_0394,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.136805508,370,FALSE,0.802417394,Capsule,cps4C,capsular polysaccharide biosynthesis protein Cps4C
SPT_0395,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.113826342,338,FALSE,1.660820738,Capsule,cps4D,capsular polysaccharide biosynthesis protein Cps4D
SPT_0402,METABOLISM,NA,NA,Capsule metabolism,NA,NA,1,0.179960343,88,FALSE,0.43252222,Capsule,cps4I,UDP-N-acetylglucosamine-2-epimerase (EC 5.1.3.14)
SPT_1466,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.259823575,371,FALSE,0.719536951,Membrane,amiA,"oligopeptide ABC transporter, oligopeptide-binding protein AmiA"
SPT_1813,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.259823575,371,FALSE,1.888027802,Membrane,AliB,"Oligopeptide ABC transporter, oligopeptide-binding protein"
SPT_0410,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.259823575,371,FALSE,2.310332535,Membrane,AliA,oligopeptide ABC transporter oligopeptide-binding protein AliA
SPT_0411,CELLULAR PROCESSES,CELLULAR PROCESSES,NA,Structural proteins,Cell community,NA,2,0.014157225,371,FALSE,1.080454078,Cell Wall,,cell wall surface anchor family protein
SPT_0412,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.005397257,371,FALSE,0.773541735,Cell Wall,,penicillin-binding protein 1A
SPT_0413,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.003943612,371,FALSE,0.710117431,Intracellular,recU,Holliday junction-specific endonuclease (Recombination protein U homolog)
SPT_0415,CELLULAR PROCESSES,NA,NA,Cell growth and death,NA,NA,1,0.005223019,371,FALSE,0.683216407,Cell Wall,gpsB, Cell division protein GpsB
SPT_0416,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006434394,371,FALSE,0.520253164,NA,,
SPT_0417,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009897612,371,FALSE,0.359968424,NA,,
SPT_0418,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.002854329,371,TRUE,0.370216767,Intracellular,gnd,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)"
SPT_0419,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.004737133,371,TRUE,0.364035584,Intracellular,,DNA-binding response regulator
SPT_2208,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.3868552,371,FALSE,1.966550592,Cell Wall,cbpA,adhesin cbpA
SPT_0421,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.3868552,371,FALSE,0.463281956,Cell Wall,,choline binding protein J
SPT_0420,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.3868552,371,FALSE,0.672531652,Cell Wall,,choline binding protein C
SPT_0422,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.01350691,283,FALSE,0.395356149,NA,,
SPT_0426,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.00681095,371,TRUE,0.424044918,Intracellular,mvaK1,Mevalonate kinase (EC 2.7.1.36)
SPT_0427,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.007911234,371,TRUE,0.445931152,Intracellular,mvaD,Diphosphomevalonate decarboxylase (EC 4.1.1.33)
SPT_0428,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.016063775,371,TRUE,0.413492764,Intracellular,mvaK2,Phosphomevalonate kinase (EC 2.7.4.2)
SPT_0429,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.006360589,371,TRUE,0.35471137,Intracellular,,"Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)"
SPT_0430,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002332631,371,TRUE,1.265611431,NA,,
SPT_0431,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.012294466,371,FALSE,0.622231739,Intracellular,,Sensor histidine kinase VraS
SPT_0432,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Signal transduction,Transcription,NA,2,0.003731814,371,FALSE,0.851931071,Intracellular,, DNA-binding response regulator VraR
SPT_0436,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.480481442,370,FALSE,0.755077301,Cell Wall,,choline binding protein G
SPT_0438,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.005480284,371,FALSE,0.399815246,Intracellular,tig,trigger factor
SPT_0439,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.008716169,370,FALSE,0.693208965,Intracellular,,RecD-like helicase
SPT_0440,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Membrane transport,"Folding, sorting, degradation",NA,2,0.001899043,371,TRUE,1.274672938,Intracellular,,signal peptidase I
SPT_0441,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.017542733,371,FALSE,0.518102724,Intracellular,,ribonuclease HIII
SPT_0443,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004409573,371,FALSE,0.347618313,NA,,
SPT_0444,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.005003211,371,FALSE,0.430010779,Intracellular,,MutS2 family protein
SPT_0445,ENVIRONMENTAL INFORMATION PROCESSING,ENVIRONMENTAL INFORMATION PROCESSING,NA,Membrane transport,NA,NA,2,0.008899688,371,FALSE,0.624840759,Membrane,,sodium:alanine symporter family protein
SPT_0446,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.000723319,371,FALSE,1.563481444,Intracellular,,
SPT_0447,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.006117493,371,FALSE,0.478875182,Membrane,,exfoliative toxin
SPT_0448,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.004043233,370,TRUE,0.332114418,Intracellular,,Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS)
SPT_0449,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008836687,371,FALSE,0.653481288,NA,,
SPT_0450,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.002546687,371,FALSE,0.394924377,Intracellular,,aspartate kinase (EC 2.7.2.4)
SPT_0452,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.001105432,370,TRUE,0.99342957,Intracellular,,enoyl-CoA hydratase
SPT_0453,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.000635586,371,FALSE,0.888010014,Intracellular,,MarR family transcriptional regulator
SPT_0454,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.002509385,371,TRUE,0.950138513,Intracellular,,3-oxoacyl-ACP synthase
SPT_0455,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0,371,TRUE,1.20421688,Intracellular,acpP,acyl carrier protein
SPT_0456,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.002392349,371,TRUE,0.661178896,Intracellular,,enoyl-ACP reductase (EC 1.3.1.9)
SPT_0457,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.001774111,371,TRUE,0.561868225,Intracellular,,ACP S-malonyltransferase (EC 2.3.1.39)
SPT_0458,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.002353606,371,TRUE,0.699502296,Intracellular,fabG,3-ketoacyl-ACP reductase (EC 1.1.1.100)
SPT_0459,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.000406425,371,TRUE,0.742666171,Intracellular,fabF,3-oxoacyl-ACP synthase (EC 2.3.1.179)
SPT_0460,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.002436,371,TRUE,0.790297713,Intracellular,accB,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
SPT_0461,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.008029465,371,TRUE,0.873319955,Intracellular,fabZ,(3R)-hydroxymyristoyl-ACP dehydratase
SPT_0462,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.000546326,371,FALSE,0.955458819,Intracellular,accC,acetyl-CoA carboxylase biotin carboxylase subunit
SPT_0463,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.000480982,371,TRUE,0.771186741,Intracellular,accD,acetyl-CoA carboxylase subunit beta
SPT_0464,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.002186811,371,TRUE,0.800224984,Intracellular,accA,acetyl-CoA carboxylase subunit alpha
SPT_0468,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.005861676,371,FALSE,0.819537542,Intracellular,nusB,Transcription termination protein NusB
SPT_0469,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000464882,371,FALSE,0.493374204,NA,,
SPT_0470,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.000492569,371,FALSE,0.220995725,Intracellular,efp, elongation factor P
SPT_0473,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.003679696,371,TRUE,0.390541307,Intracellular,gatB,aspartyl/glutamyl-tRNA amidotransferase subunit B
SPT_0474,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.008863099,371,TRUE,0.556868128,Intracellular,gatA,aspartyl/glutamyl-tRNA amidotransferase subunit A
SPT_0475,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.021648858,371,TRUE,0.550393969,Intracellular,gatC,aspartyl/glutamyl-tRNA amidotransferase subunit C
SPT_0476,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.004349946,371,FALSE,0.389072939,Intracellular,prfC,peptide chain release factor 3
SPT_0478,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,FALSE,2.078666456,Intracellular,rpmB,50S ribosomal protein L28
SPT_0479,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000467462,371,FALSE,0.709074644,NA,,
SPT_0480,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.002110834,371,TRUE,0.39965967,Intracellular,,
SPT_0481,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.00028349,371,FALSE,2.422489678,Intracellular,ilvB,acetolactate synthase catalytic subunit (EC 2.2.1.6)
SPT_0482,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.000205099,371,FALSE,1.987822239,Intracellular,ilvH,acetolactate synthase 3 regulatory subunit (EC 2.2.1.6)
SPT_0483,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.002948387,371,FALSE,1.737579896,Intracellular,ilvC,ketol-acid reductoisomerase (EC 1.1.1.86)
SPT_0484,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.021571897,370,FALSE,2.5065075,NA,,
SPT_0485,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002399365,371,FALSE,2.220579348,NA,,
SPT_0486,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.001229347,371,FALSE,5.462420196,Intracellular,ilvA,L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)
SPT_0488,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007617345,371,FALSE,0.821510434,NA,,
SPT_0636,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.416353071,371,FALSE,0.403927868,Membrane,glnQ,"ABC-type polar amino acid transport system, ATPase component"
